排名,审计ID,推荐层级,老药新用类型,药物,原适应症领域,原领域英文,候选靶点,拟新用细分病种,拟新用病种英文,拟新用病种大类,优先级分数,ConPLEx分数,药物内靶点排名,OpenTargets病种分数,实验类型,风险等级,文献状态,PubMed总窗计数,上市后PubMed计数,PubMed总窗PMID,上市后PMID,是否同原适应症领域,是否同已知靶点家族
791,strict895_0577,暂缓,同领域新靶点/新病种探索,Rocuronium Bromide,神经/精神,Neurology/Psychiatry,SCN3A,癫痫,epilepsy,神经/精神,0.42654617429764485,0.2752459,30,0.7517809262650805,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,是,否
792,strict895_0129,暂缓,跨大领域老药新用,Doravirine And Islatravir,感染性疾病,Infectious Disease,TP53,乳腺癌,breast carcinoma,实体瘤,0.3681328204268901,0.38128835,35,0.6625782142411952,核受体/转录因子 reporter,high,PubMed pair审计未见明确报道,0,0,,,否,否
793,strict895_0130,暂缓,跨大领域老药新用,Doravirine,未知,,TP53,乳腺癌,breast carcinoma,实体瘤,0.3681328204268901,0.38128835,35,0.6625782142411952,核受体/转录因子 reporter,high,PubMed pair审计未见明确报道,0,0,,,否,否
794,strict895_0507,暂缓,跨大领域老药新用,Obeticholic Acid,其他,Other,SCN5A,心律失常,cardiac arrhythmia,心血管,0.3503352190933242,0.27838022,95,0.7863374052930366,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,否,否
795,strict895_0048,暂缓,跨大领域老药新用,Diroximel Fumarate,神经/精神,Neurology/Psychiatry,SLC18A2,帕金森病,Parkinson disease,神经/精神,0.10629084296073898,0.31451443,1,0.433879293761218,转运体摄取/外排,high,PubMed pair审计未见明确报道,0,0,,,否,否
796,strict895_0408,暂缓,跨大领域老药新用,Hydrocortisone,肿瘤,Oncology,DNMT3A,急性髓系白血病,acute myeloid leukemia,血液肿瘤/血液病,0.0,0.24477643,30,0.8577261614555013,酶/表观遗传生化,high,上市前或窗口外报道,1,0,29804866,,否,否
797,strict895_0349,暂缓,同领域同靶点家族扩展,Ribociclib Succinate,肿瘤,Oncology,EGFR,非小细胞肺癌,non-small cell lung carcinoma,实体瘤,0.0,0.33169892,34,0.8525670184292347,激酶生化/细胞,高,上市后文献有新靶点线索,299,295,42334791;42317933;42311745,42334791;42317933;42311745,是,是
798,strict895_0353,暂缓,同领域新靶点/新病种探索,Selinexor,肿瘤,Oncology,EGFR,非小细胞肺癌,non-small cell lung carcinoma,实体瘤,0.0,0.21390267,9,0.8525670184292347,激酶生化/细胞,高,上市后文献有新靶点线索,7,6,41574242;41440011;38741920,41574242;41440011;38741920,是,否
799,strict895_0118,暂缓,跨大领域老药新用,Hydrocortisone,肿瘤,Oncology,KRAS,非小细胞肺癌,non-small cell lung carcinoma,实体瘤,0.0,0.2400133,39,0.803548887170282,酶/表观遗传生化,high,上市后文献有新靶点线索,1,1,32925113,32925113,否,否
800,strict895_0374,暂缓,跨大领域老药新用,Dexamethasone,内分泌/代谢,Endocrinology/Metabolic,KRAS,非小细胞肺癌,non-small cell lung carcinoma,实体瘤,0.0,0.23841012,76,0.803548887170282,酶/表观遗传生化,high,上市后文献有新靶点线索,24,17,42146522;40727946;40362656,42146522;40727946;40362656,否,否
801,strict895_0373,暂缓,跨大领域老药新用,Ozanimod Hydrochloride,神经/精神,Neurology/Psychiatry,KRAS,非小细胞肺癌,non-small cell lung carcinoma,实体瘤,0.0,0.21536064,86,0.803548887170282,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
802,strict895_0376,暂缓,跨大领域老药新用,Zidovudine,感染性疾病,Infectious Disease,AR,前列腺癌,prostate cancer,实体瘤,0.0,0.23490378,77,0.8026045909519542,核受体/转录因子 reporter,high,PubMed pair审计未见明确报道,0,0,,,否,否
803,strict895_0576,暂缓,跨大领域老药新用,Rolapitant Hydrochloride,胃肠/消化,Gastroenterology,SCN5A,心律失常,cardiac arrhythmia,心血管,0.0,0.20849499,99,0.7863374052930366,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,否,否
804,strict895_0668,暂缓,跨领域但同靶点家族扩展,Prednisone,内分泌/代谢,Endocrinology/Metabolic,AR,前列腺癌,prostate carcinoma,实体瘤,0.0,0.2802744,4,0.7355895026336221,核受体/转录因子 reporter,high,上市后文献有新靶点线索,212,174,42125687;41987598;41979035,42125687;41987598;41979035,否,是
805,strict895_0385,暂缓,跨大领域老药新用,Difluprednate,内分泌/代谢,Endocrinology/Metabolic,MAP2K1,黑色素瘤,melanoma,实体瘤,0.0,0.2845271,49,0.7309105929215368,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,否,否
806,strict895_0561,暂缓,同领域新靶点/新病种探索,Rocuronium Bromide,神经/精神,Neurology/Psychiatry,SCN2A,双相障碍,bipolar disorder,免疫/炎症,0.0,0.27598226,29,0.7139169025815748,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,是,否
807,strict895_0366,暂缓,同领域新靶点/新病种探索,Sonidegib Phosphate,肿瘤,Oncology,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.5440709,6,0.663919419942994,酶/表观遗传生化,high,上市后文献有新靶点线索,2,2,35863182;31362756,35863182;31362756,是,否
808,strict895_0621,暂缓,跨领域但同靶点家族扩展,Atorvastatin Calcium,心血管,Cardiovascular,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.45533887,4,0.663919419942994,酶/表观遗传生化,高,上市后文献有新靶点线索,1,1,25925673,25925673,否,是
809,strict895_0802,暂缓,同领域同靶点家族扩展,Abiraterone Acetate,肿瘤,Oncology,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.45037144,97,0.663919419942994,酶/表观遗传生化,high,上市后文献有新靶点线索,3,3,40229848;33009489;29266182,40229848;33009489;29266182,是,是
810,strict895_0371,暂缓,同领域同靶点家族扩展,Ripretinib,肿瘤,Oncology,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.35308427,5,0.663919419942994,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,是,是
811,strict895_0445,暂缓,跨领域但同靶点家族扩展,Darunavir And Cobicistat,感染性疾病,Infectious Disease,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.3295362,99,0.663919419942994,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,是
812,strict895_0607,暂缓,跨大领域老药新用,Ivabradine Hydrochloride,心血管,Cardiovascular,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.25632012,56,0.663919419942994,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,否,否
813,strict895_0560,暂缓,跨大领域老药新用,Ritonavir,感染性疾病,Infectious Disease,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.2529925,61,0.663919419942994,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,否,否
814,strict895_0174,暂缓,跨大领域老药新用,Entecavir,感染性疾病,Infectious Disease,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.2382409,9,0.663919419942994,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
815,strict895_0432,暂缓,跨大领域老药新用,Abacavir Sulfate,感染性疾病,Infectious Disease,CCND1,乳腺癌,breast cancer,实体瘤,0.0,0.20439348,57,0.663919419942994,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
816,strict895_0611,暂缓,同领域新靶点/新病种探索,Rocuronium Bromide,神经/精神,Neurology/Psychiatry,KCNQ2,癫痫,epilepsy,神经/精神,0.0,0.24951118,40,0.6000335881744284,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,是,否
817,strict895_0485,暂缓,跨大领域老药新用,Hydrocortisone,肿瘤,Oncology,RARG,银屑病,psoriasis,皮肤/免疫,0.0,0.2793782,15,0.5908221069683322,核受体/转录因子 reporter,高,上市后文献有新靶点线索,1,1,34939179,34939179,否,否
818,strict895_0285,暂缓,跨大领域老药新用,Hydrocortisone,肿瘤,Oncology,RXRA,银屑病,psoriasis,皮肤/免疫,0.0,0.24043411,37,0.5852793505735276,核受体/转录因子 reporter,高,上市前或窗口外报道,1,0,17640954,,否,否
819,strict895_0335,暂缓,同领域新靶点/新病种探索,Sonidegib Phosphate,肿瘤,Oncology,SCN4A,波动性肌强直,myotonia fluctuans,血液肿瘤/血液病,0.0,0.3131624,37,0.5547009499209655,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,是,否
820,strict895_0197,暂缓,跨大领域老药新用,Diroximel Fumarate,神经/精神,Neurology/Psychiatry,SCN4A,波动性肌强直,myotonia fluctuans,代谢,0.0,0.2504934,19,0.5547009499209655,离子通道功能,high,PubMed pair审计未见明确报道,0,0,,,否,否
821,strict895_0299,暂缓,跨大领域老药新用,Telaprevir,感染性疾病,Infectious Disease,SCN4A,波动性肌强直,myotonia fluctuans,血液肿瘤/血液病,0.0,0.21144308,22,0.5547009499209655,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,否,否
822,strict895_0601,暂缓,同领域新靶点/新病种探索,Rocuronium Bromide,神经/精神,Neurology/Psychiatry,KCNJ2,心律失常,cardiac arrhythmia,心血管,0.0,0.2538714,38,0.5202047968455021,离子通道功能,高,PubMed pair审计未见明确报道,0,0,,,是,否
823,strict895_0628,暂缓,跨大领域老药新用,Zidovudine,感染性疾病,Infectious Disease,RAF1,急性髓系白血病,acute myeloid leukemia,血液肿瘤/血液病,0.0,0.20922372,100,0.4584995965098081,激酶生化/细胞,高,PubMed pair审计未见明确报道,0,0,,,否,否
824,strict895_0500,暂缓,跨领域但同靶点家族扩展,Ulipristal Acetate,内分泌/代谢,Endocrinology/Metabolic,NR3C1,心律失常,cardiac arrhythmia,心血管,0.0,0.4636377,1,0.4311511742837118,核受体/转录因子 reporter,高,上市后文献有新靶点线索,5,5,37766684;31665442;25174783,37766684;31665442;25174783,否,是
825,strict895_0293,暂缓,跨领域但同靶点家族扩展,Fedratinib Hydrochloride,免疫/炎症,Immunology/Inflammation,PDGFRB,乳腺癌,breast cancer,实体瘤,0.0,0.35642365,7,0.4280398724553814,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,否,是
826,strict895_0529,暂缓,同领域新靶点/新病种探索,Selinexor,肿瘤,Oncology,CSF1R,乳腺癌,breast cancer,实体瘤,0.0,0.30546656,7,0.4105397664872695,酶/表观遗传生化,高,上市后文献有新靶点线索,1,1,38886570,38886570,是,否
827,strict895_0789,暂缓,跨大领域老药新用,Risdiplam,其他,Other,VEGFA,前列腺癌,prostate cancer,实体瘤,0.0,0.2199897,61,0.3760890067822182,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,否
828,strict895_0565,暂缓,跨大领域老药新用,Siponimod,神经/精神,Neurology/Psychiatry,NFE2L2,食管腺癌,esophageal adenocarcinoma,实体瘤,0.0,0.27452856,96,0.372895601256293,核受体/转录因子 reporter,高,上市后文献有新靶点线索,1,1,32322257,32322257,否,否
829,strict895_0690,暂缓,同领域新靶点/新病种探索,Entrectinib,肿瘤,Oncology,SLC34A2,肺鳞癌,squamous cell lung carcinoma,实体瘤,0.0,0.29032937,12,0.3699494345393864,转运体摄取/外排,high,上市后文献有新靶点线索,5,4,38955003;38433235;38416709,38955003;38433235;38416709,是,否
830,strict895_0696,暂缓,同领域新靶点/新病种探索,Ripretinib,肿瘤,Oncology,SLC34A2,肺鳞癌,squamous cell lung carcinoma,实体瘤,0.0,0.22687241,21,0.3699494345393864,转运体摄取/外排,high,PubMed pair审计未见明确报道,0,0,,,是,否
831,strict895_0694,暂缓,同领域新靶点/新病种探索,Belinostat,肿瘤,Oncology,SLC34A2,肺鳞癌,squamous cell lung carcinoma,实体瘤,0.0,0.22012189,34,0.3699494345393864,转运体摄取/外排,high,上市后文献有新靶点线索,1,1,39808350,39808350,是,否
832,strict895_0581,暂缓,跨大领域老药新用,Doravirine And Islatravir,感染性疾病,Infectious Disease,CASP8,乳腺癌,breast carcinoma,实体瘤,0.0,0.2731503,98,0.3481678352007872,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,否,否
833,strict895_0330,暂缓,同领域新靶点/新病种探索,Rocuronium Bromide,神经/精神,Neurology/Psychiatry,NR3C1,帕金森病,Parkinson disease,神经/精神,0.0,0.37304986,2,0.3334298529596506,核受体/转录因子 reporter,高,PubMed pair审计未见明确报道,0,0,,,是,否
834,strict895_0538,暂缓,同领域新靶点/新病种探索,Apalutamide,肿瘤,Oncology,JAK1,浆细胞骨髓瘤,plasma cell myeloma,血液肿瘤/血液病,0.0,0.42458314,42,0.3075515545476405,激酶生化/细胞,高,上市后文献有新靶点线索,1,1,40017595,40017595,是,否
835,strict895_0524,暂缓,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,MAP2K2,乳腺癌,breast carcinoma,实体瘤,0.0,0.5135422,13,0.284923196060696,激酶生化/细胞,高,上市后文献有新靶点线索,2,2,41207813;37095108,41207813;37095108,是,否
836,strict895_0530,暂缓,同领域新靶点/新病种探索,Bosutinib Monohydrate,肿瘤,Oncology,EPAS1,肺鳞癌,squamous cell lung carcinoma,实体瘤,0.0,0.536204,21,0.2776468658318822,核受体/转录因子 reporter,高,上市后文献有新靶点线索,1,1,37284036,37284036,是,否
837,strict895_0270,暂缓,跨大领域老药新用,Etravirine,感染性疾病,Infectious Disease,EPAS1,肺鳞癌,squamous cell lung carcinoma,实体瘤,0.0,0.2017354,23,0.2776468658318822,核受体/转录因子 reporter,high,PubMed pair审计未见明确报道,0,0,,,否,否
838,strict895_0646,暂缓,同领域同靶点家族扩展,Ribociclib Succinate,肿瘤,Oncology,BTK,肺鳞癌,squamous cell lung carcinoma,实体瘤,0.0,0.46883672,13,0.2771848910135263,激酶生化/细胞,high,上市后文献有新靶点线索,1,1,37252349,37252349,是,是
839,strict895_0261,暂缓,跨大领域老药新用,Acyclovir,感染性疾病,Infectious Disease,AKT3,乳腺癌,breast carcinoma,实体瘤,0.0,0.20077015,26,0.2012942705677015,激酶生化/细胞,high,PubMed pair审计未见明确报道,0,0,,,否,否
840,strict895_0656,暂缓,跨领域但同靶点家族扩展,Bempedoic Acid,心血管,Cardiovascular,TYRP1,黑色素瘤,melanoma,实体瘤,0.0,0.27558625,42,0.1255576218909147,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,否,是
841,strict895_0723,暂缓,同领域同靶点家族扩展,Palbociclib,肿瘤,Oncology,DPYD,肝细胞癌,hepatocellular carcinoma,实体瘤,0.0,0.5037315,22,0.1130853823077233,酶/表观遗传生化,high,上市后文献有新靶点线索,1,1,40932868,40932868,是,是
842,strict895_0738,暂缓,同领域同靶点家族扩展,Larotrectinib Sulfate,肿瘤,Oncology,DPYD,肝细胞癌,hepatocellular carcinoma,实体瘤,0.0,0.50017345,29,0.1130853823077233,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,是,是
843,strict895_0511,暂缓,同领域新靶点/新病种探索,Enzalutamide,肿瘤,Oncology,DPYD,肝细胞癌,hepatocellular carcinoma,实体瘤,0.0,0.46592423,42,0.1130853823077233,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,是,否
844,strict895_0331,暂缓,跨大领域老药新用,Prednisolone Sodium Phosphate,未知,,NFE2L2,代谢功能障碍相关脂肪性肝炎,metabolic dysfunction-associated steatohepatitis,代谢,0.0,0.24157488,5,0.1085881405472105,核受体/转录因子 reporter,高,上市后文献有新靶点线索,9,9,41993783;41762412;39519751,41993783;41762412;39519751,否,否
845,strict895_0610,暂缓,跨领域但同靶点家族扩展,Prednisolone Acetate,内分泌/代谢,Endocrinology/Metabolic,NFE2L2,代谢功能障碍相关脂肪性肝炎,metabolic dysfunction-associated steatohepatitis,代谢,0.0,0.24157488,5,0.1085881405472105,核受体/转录因子 reporter,高,上市后文献有新靶点线索,9,9,41993783;41762412;39519751,41993783;41762412;39519751,否,是
846,strict895_0341,暂缓,跨领域但同靶点家族扩展,Etonogestrel,感染性疾病,Infectious Disease,TP53,银屑病,psoriasis,皮肤/免疫,0.0,0.5318631,24,0.098796265629957,核受体/转录因子 reporter,高,PubMed pair审计未见明确报道,0,0,,,否,是
847,strict895_0508,暂缓,跨领域但同靶点家族扩展,Dexamethasone,内分泌/代谢,Endocrinology/Metabolic,TP53,银屑病,psoriasis,皮肤/免疫,0.0,0.51363266,2,0.098796265629957,核受体/转录因子 reporter,高,上市后文献有新靶点线索,47,47,41540532;41368190;41341600,41540532;41368190;41341600,否,是
848,strict895_0568,暂缓,跨领域但同靶点家族扩展,Mifepristone,内分泌/代谢,Endocrinology/Metabolic,TP53,银屑病,psoriasis,皮肤/免疫,0.0,0.4151737,56,0.098796265629957,核受体/转录因子 reporter,高,上市后文献有新靶点线索,4,4,35701800;33303959;30325501,35701800;33303959;30325501,否,是
849,strict895_0595,暂缓,跨领域但同靶点家族扩展,Clobetasol Propionate,内分泌/代谢,Endocrinology/Metabolic,TP53,银屑病,psoriasis,皮肤/免疫,0.0,0.27460933,6,0.098796265629957,核受体/转录因子 reporter,高,PubMed pair审计未见明确报道,0,0,,,否,是
850,strict895_0590,暂缓,跨大领域老药新用,Ozanimod Hydrochloride,神经/精神,Neurology/Psychiatry,TP53,银屑病,psoriasis,皮肤/免疫,0.0,0.2504636,67,0.098796265629957,核受体/转录因子 reporter,高,PubMed pair审计未见明确报道,0,0,,,否,否
851,strict895_0630,暂缓,跨领域但同靶点家族扩展,Fluocinolone Acetonide,内分泌/代谢,Endocrinology/Metabolic,TP53,银屑病,psoriasis,皮肤/免疫,0.0,0.24271986,3,0.098796265629957,核受体/转录因子 reporter,高,PubMed pair审计未见明确报道,0,0,,,否,是
852,strict895_0796,暂缓,同领域同靶点家族扩展,Fluorouracil,肿瘤,Oncology,PPP2CA,乳腺癌,breast cancer,实体瘤,0.0,0.20003816,9,0.0447412322784055,酶/表观遗传生化,high,PubMed pair审计未见明确报道,0,0,,,是,是
853,strict895_0281,暂缓,跨领域但同靶点家族扩展,Tucatinib,肿瘤,Oncology,FLT1,慢性肾病,chronic kidney disease,肾脏,0.0,0.31695533,10,0.0378819763579827,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,否,是
854,strict895_0554,暂缓,跨领域但同靶点家族扩展,Dacomitinib,肿瘤,Oncology,FLT1,慢性肾病,chronic kidney disease,肾脏,0.0,0.26294407,13,0.0378819763579827,酶/表观遗传生化,高,PubMed pair审计未见明确报道,0,0,,,否,是
