drug_id,drug_name,brand_name,approval_year,drugbank_id,pubchem_cid,chembl_id,canonical_smiles,isomeric_smiles,inchikey,molecular_formula,molecular_weight,sdf_path,source,route,therapeutic_area,indication,target_name,target_chembl_id,action_type,mechanism_of_action,notes,structure_source,chembl_pref_name,chembl_first_approval,chembl_max_phase,pubchem_match_method,pubchem_lookup_status,chembl_lookup_status,canonical_smiles_original,canonical_smiles_rdkit,active_moiety_smiles,murcko_scaffold,model_ligand_smiles,model_ligand_standardization,chembl_pref_name_local,chembl_max_phase_local,therapeutic_flag,dosed_ingredient,molecule_type,structure_type,chembl_first_approval_local,chembl_prodrug,inorganic_flag,polymer_flag,withdrawn_flag,parent_chembl_id,active_chembl_id,parent_chembl_smiles,active_chembl_smiles,drug_name_normalized,drug_core_name,name_candidate_count,best_chembl_name_match,best_chembl_name_similarity,exact_name_match,core_name_match,combination_product_name,chembl37_id_present,identity_status,chembl_id_record_count,chembl_id_core_name_count,chembl_id_conflicting_names,model_structure_record_count,duplicate_model_structure,model_ligand_smiles_standardized_audit,active_chembl_smiles_standardized,active_chembl_id_differs,model_differs_from_active_chembl_structure,legacy_active_moiety_is_only_structure_standardization,likely_diagnostic_gas_or_nontherapeutic,in_legacy_project750,rebuild_status
CHEMBL2441929,Acoltremon,Tryptyr,2025,,11266244.0,CHEMBL2441929,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,HNSGVPAAXJJOPQ-XOKHGSTOSA-N,C18H27NO2,289.4,data/processed/ligands_sdf_chembl/CHEMBL2441929.sdf,seed;ChEMBL API;PubChem PUG REST,Ophthalmic,Ophthalmology,Dry Eye Syndromes,,,,,,ChEMBL API molfile,ACOLTREMON,,2.0,smiles,ok,ok,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,O=C(Nc1ccccc1)C1CCCCC1,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,largest_RDKit_fragment_then_Uncharger,ACOLTREMON,2.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL2441929,CHEMBL2441929,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,acoltremon,acoltremon,5,acoltremon,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1,False,False,True,False,False,PROVISIONAL_ENTITY_PASS
CHEMBL4847050,Aficamten,Myqorzo,2025,,139331495.0,CHEMBL4847050,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,IOVAZWDIRCRMTM-OAHLLOKOSA-N,C18H19N5O2,337.4,data/processed/ligands_sdf_chembl/CHEMBL4847050.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Other,"Cardiomyopathy, Hypertrophic; Cardiomyopathies",,,,,,ChEMBL API molfile,AFICAMTEN,,3.0,smiles,ok,ok,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,O=C(NC1CCc2cc(-c3ncon3)ccc21)c1cn[nH]c1,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,largest_RDKit_fragment_then_Uncharger,AFICAMTEN,3.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL4847050,CHEMBL4847050,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,aficamten,aficamten,2,aficamten,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,CCc1nc(-c2ccc3c(c2)CC[C@H]3NC(=O)c2cnn(C)c2)no1,False,False,True,False,False,PROVISIONAL_ENTITY_PASS
CHEMBL2106068,Atrasentan Hydrochloride,Vanrafia,2025,,159595.0,CHEMBL2106068,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1.Cl,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,IJFUJIFSUKPWCZ-SQMFDTLJSA-N,C29H39ClN2O6,547.1,data/processed/ligands_sdf_chembl/CHEMBL2106068.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,"Prostatic Neoplasms, Castration-Resistant; Peritoneal Neoplasms; Fallopian Tube Neoplasms",Endothelin-1 receptor,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,,ChEMBL API molfile,ATRASENTAN HYDROCHLORIDE,,3.0,smiles,ok,ok,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1.Cl,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1.Cl,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,c1ccc(C2CC(c3ccc4c(c3)OCO4)CN2)cc1,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,largest_RDKit_fragment_then_Uncharger,ATRASENTAN HYDROCHLORIDE,3.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL9194,CHEMBL9194,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,atrasentan hydrochloride,atrasentan,6,atrasentan hydrochloride,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL3264004,Avutometinib Potassium,Avmapki Fakzynja Co-Pack (Copackaged),2025,,51030988.0,CHEMBL3264004,CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,KYKJFDDJHVJFIF-UHFFFAOYSA-N,C21H17FKN5O5S,509.6,data/processed/ligands_sdf_chembl/CHEMBL3264004.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,"Neoplasms; Carcinoma, Non-Small-Cell Lung",Dual specificity mitogen-activated protein kinase kinase 1,CHEMBL3587,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,,ChEMBL API molfile,AVUTOMETINIB POTASSIUM,,1.0,smiles,ok,ok,CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],CNS(=O)(=O)[N-]c1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F.[K+],CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,O=c1oc2cc(Oc3ncccn3)ccc2cc1Cc1ccncc1,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,largest_RDKit_fragment_then_Uncharger,AVUTOMETINIB POTASSIUM,1.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL3264002,CHEMBL3264002,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,avutometinib potassium,avutometinib,7,avutometinib potassium,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL3900409,Brensocatib,Brinsupri,2025,,118253852.0,CHEMBL3900409,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,AEXFXNFMSAAELR-RXVVDRJESA-N,C23H24N4O4,420.5,data/processed/ligands_sdf_chembl/CHEMBL3900409.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Respiratory,Bronchiectasis; Severe Acute Respiratory Syndrome,Dipeptidyl peptidase 1,CHEMBL2252,INHIBITOR,Dipeptidyl peptidase I inhibitor,,ChEMBL API molfile,BRENSOCATIB,,3.0,smiles,ok,ok,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,O=C(NCCc1ccc(-c2ccc3oc(=O)[nH]c3c2)cc1)C1CNCCCO1,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,largest_RDKit_fragment_then_Uncharger,BRENSOCATIB,3.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL3900409,CHEMBL3900409,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,brensocatib,brensocatib,5,brensocatib,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL1072,Bumetanide,Enbumyst,2025,,2471.0,CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,MAEIEVLCKWDQJH-UHFFFAOYSA-N,C17H20N2O5S,364.4,data/processed/ligands_sdf_chembl/CHEMBL1072.sdf,seed;ChEMBL API;PubChem PUG REST,Nasal,Cardiovascular,Heart Failure; Kidney Diseases; Nephrotic Syndrome,Solute carrier family 12 member 1,CHEMBL1874,INHIBITOR,Sodium-(potassium)-chloride cotransporter 2 inhibitor,,ChEMBL API molfile,BUMETANIDE,1983.0,4.0,smiles,ok,ok,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,c1ccc(Oc2ccccc2)cc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,largest_RDKit_fragment_then_Uncharger,BUMETANIDE,4.0,1.0,1.0,Small molecule,MOL,1983.0,0.0,0.0,0.0,0.0,CHEMBL1072,CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,bumetanide,bumetanide,13,bumetanide,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL240597,Chenodiol,Ctexli,2025,,10133.0,CHEMBL240597,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,RUDATBOHQWOJDD-BSWAIDMHSA-N,C24H40O4,392.6,data/processed/ligands_sdf_chembl/CHEMBL240597.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Gastroenterology,"Xanthomatosis, Cerebrotendinous; Metabolism, Inborn Errors; Irritable Bowel Syndrome",Bile acid receptor,CHEMBL2047,AGONIST,Bile acid receptor FXR agonist,,ChEMBL API molfile,CHENODIOL,1983.0,4.0,smiles,ok,ok,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C1CCC2C(C1)CCC1C3CCCC3CCC21,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,largest_RDKit_fragment_then_Uncharger,CHENODIOL,4.0,1.0,1.0,Small molecule,MOL,1983.0,0.0,0.0,0.0,0.0,CHEMBL240597,CHEMBL240597,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,chenodiol,chenodiol,27,chenodiol,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL1055,Chlorthalidone,Hemiclor,2025,,2732.0,CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,JIVPVXMEBJLZRO-UHFFFAOYSA-N,C14H11ClN2O4S,338.8,data/processed/ligands_sdf_chembl/CHEMBL1055.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Cardiovascular,Hypertension; Cardiovascular Diseases; Angina Pectoris,Solute carrier family 12 member 3,CHEMBL1876,INHIBITOR,Thiazide-sensitive sodium-chloride cotransporter inhibitor,,ChEMBL API molfile,CHLORTHALIDONE,1960.0,4.0,smiles,ok,ok,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,O=C1NC(c2ccccc2)c2ccccc21,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,largest_RDKit_fragment_then_Uncharger,CHLORTHALIDONE,4.0,1.0,1.0,Small molecule,MOL,1960.0,0.0,0.0,0.0,0.0,CHEMBL1055,CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,chlorthalidone,chlorthalidone,18,chlorthalidone,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL104,Clotrimazole,Clotic,2025,,2812.0,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB-UHFFFAOYSA-N,C22H17ClN2,344.8,data/processed/ligands_sdf_chembl/CHEMBL104.sdf,seed;ChEMBL API;PubChem PUG REST,Otic,Infectious Disease,Infections; Tinea Pedis; Candidiasis,Lanosterol 14-alpha demethylase,CHEMBL1780,INHIBITOR,Cytochrome P450 51 inhibitor,,ChEMBL API molfile,CLOTRIMAZOLE,1975.0,4.0,smiles,ok,ok,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,largest_RDKit_fragment_then_Uncharger,CLOTRIMAZOLE,4.0,1.0,1.0,Small molecule,MOL,1975.0,0.0,0.0,0.0,0.0,CHEMBL104,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,clotrimazole,clotrimazole,32,clotrimazole,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL4297507,Delgocitinib,Anzupgo,2025,,50914062.0,CHEMBL4297507,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,LOWWYYZBZNSPDT-ZBEGNZNMSA-N,C16H18N6O,310.35,data/processed/ligands_sdf_chembl/CHEMBL4297507.sdf,seed;ChEMBL API;PubChem PUG REST,Topical,Immunology/Inflammation,"Eczema; Dermatitis, Atopic; Psoriasis",Janus Kinase (JAK),CHEMBL2363062,INHIBITOR,Janus Kinase (JAK) inhibitor,,ChEMBL API molfile,DELGOCITINIB,,3.0,smiles,ok,ok,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,c1nc(N2CCC3(CCN3)C2)c2cc[nH]c2n1,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,largest_RDKit_fragment_then_Uncharger,DELGOCITINIB,3.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL4297507,CHEMBL4297507,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,delgocitinib,delgocitinib,5,delgocitinib,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,False,False,True,False,True,PROVISIONAL_ENTITY_PASS
CHEMBL4297276,Diazoxide Choline,Vykat Xr,2025,,25014811.0,CHEMBL4297276,CC1=Nc2ccc(Cl)cc2S(=O)(=O)[N-]1.C[N+](C)(C)CCO,C[N+](C)(C)CCO,YLLWQNAEYILHLV-UHFFFAOYSA-N,C13H20ClN3O3S,333.84,data/processed/ligands_sdf_chembl/CHEMBL4297276.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Endocrinology/Metabolic,Hypertriglyceridemia; Prader-Willi Syndrome; Obesity,ATP-sensitive inward rectifier potassium channel 11,CHEMBL1886,OPENER,"Potassium channel, inwardly rectifying, subfamily J, member 11 opener",,ChEMBL API molfile,DIAZOXIDE CHOLINE,,2.0,smiles,ok,ok,CC1=Nc2ccc(Cl)cc2S(=O)(=O)[N-]1.C[N+](C)(C)CCO,CC1=Nc2ccc(Cl)cc2S(=O)(=O)[N-]1.C[N+](C)(C)CCO,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,O=S1(=O)NC=Nc2ccccc21,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,largest_RDKit_fragment_then_Uncharger,DIAZOXIDE CHOLINE,2.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL181,CHEMBL181,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,diazoxide choline,diazoxide,1,diazoxide choline,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,True,False,True,False,True,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL6068398,Dordaviprone Hydrochloride,Modeyso,2025,,121596510.0,CHEMBL6068398,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12.Cl.Cl,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,HKBXPCQCBQFDML-UHFFFAOYSA-N,C24H28Cl2N4O,459.4,data/processed/ligands_sdf_chembl/CHEMBL6068398.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,Neoplasms,,,,Unknown,,ChEMBL API molfile,DORDAVIPRONE HYDROCHLORIDE,,1.0,smiles,ok,ok,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12.Cl.Cl,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12.Cl.Cl,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,O=C1C2=C(CCN(Cc3ccccc3)C2)N2CCN=C2N1Cc1ccccc1,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,largest_RDKit_fragment_then_Uncharger,DORDAVIPRONE HYDROCHLORIDE,1.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL4297310,CHEMBL4297310,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,dordaviprone hydrochloride,dordaviprone,6,dordaviprone hydrochloride,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,True,False,True,False,False,HOLD_ACTIVE_SPECIES_REVIEW
CHEMBL66115,Doxecitine,Kygevvi,2025,,13711.0,CHEMBL66115,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,C9H13N3O4,227.22,data/processed/ligands_sdf_chembl/CHEMBL66115.sdf,seed;ChEMBL API;PubChem PUG REST,Oral,Oncology,Myelodysplastic Syndromes; Leukemia; Neoplasms,,,,,,ChEMBL API molfile,DOXECITINE,,2.0,smiles,ok,ok,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,O=c1ncccn1C1CCCO1,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,largest_RDKit_fragment_then_Uncharger,DOXECITINE,2.0,0.0,0.0,Small molecule,MOL,,0.0,0.0,0.0,0.0,CHEMBL66115,CHEMBL66115,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,doxecitine,doxecitine,5,doxecitine,1.0,True,True,False,True,EXACT_NAME_SUPPORTED,1,1,False,1,False,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,False,False,True,False,False,PROVISIONAL_ENTITY_PASS
