drug_id,name,smiles,native_feature_index,gene_symbol,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,166590,HGF,1.2031413,0.2263817,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.14050286,654,365,362,50,510,503,0,354,435
QGJUIPDUBHWZPV-SGTAVMJGSA-N,saxagliptin,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,233037,HGF,1.2030463,0.26268247,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.1023286,664,216,411,348,678,448,0,281,436
RMMXLENWKUUMAY-UHFFFAOYSA-N,telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,62047,HGF,1.200213,0.21143252,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.09310557,206,521,407,258,589,126,0,392,437
LOUPRKONTZGTKE-LHHVKLHASA-N,quinidine,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,12403,HGF,1.1990622,0.26192632,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.16124101,310,637,583,460,209,309,0,283,438
METQSPRSQINEEU-HXCATZOESA-N,drospirenone,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,176362,HGF,1.1973753,0.12679268,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.06872159,671,503,617,299,338,557,0,578,439
BRUQQQPBMZOVGD-XFKAJCMBSA-N,oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,150301,HGF,1.1963756,0.2614164,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.069103934,270,454,517,481,390,642,0,284,440
HCFDWZZGGLSKEP-UHFFFAOYSA-N,doxylamine,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,90674,HGF,1.1893115,0.26007572,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.04972941,217,486,503,442,573,580,0,286,441
GLYMPHUVMRFTFV-QLFBSQMISA-N,ensartinib,C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1,168088,HGF,1.1890041,0.21297048,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.15467544,181,374,512,656,98,616,0,387,442
LOWWYYZBZNSPDT-ZBEGNZNMSA-N,delgocitinib,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,173925,HGF,1.1888498,0.13073091,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.09711494,619,587,482,164,670,293,0,572,443
QFFGVLORLPOAEC-SNVBAGLBSA-N,besifloxacin,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,252415,HGF,1.1888438,0.21045963,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_refined_,0.13627808,463,436,348,190,293,457,0,395,444
HBOMLICNUCNMMY-XLPZGREQSA-N,zidovudine,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,206482,HGF,1.1885039,0.13196434,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.077561155,658,528,294,532,519,361,0,570,445
LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,177089,HGF,1.1863887,0.259521,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.081041254,569,489,501,420,260,430,0,288,446
PURKAOJPTOLRMP-ASMGOKTBSA-N,deutivacaftor,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],306545,HGF,1.185935,0.20995747,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_refined_,0.11904979,651,536,373,457,400,176,0,398,447
HEAUOKZIVMZVQL-VWLOTQADSA-N,elagolix,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,151279,HGF,1.1808313,0.201811,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_,0.13205776,265,688,223,364,345,562,0,411,448
MOTJMGVDPWRKOC-QPVYNBJUSA-N,atrasentan,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,56299,HGF,1.1782366,0.18690479,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_,0.07839028,549,650,306,278,478,421,0,441,449
SONNWYBIRXJNDC-VIFPVBQESA-N,phenylephrine,CNC[C@H](O)c1cccc(O)c1,107115,HGF,1.1767861,0.23040487,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_,0.11298182,81,645,196,653,585,313,0,348,450
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,doxazosin,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,135837,HGF,1.1747545,0.15637483,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.08959374,374,405,625,624,468,190,0,511,451
CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,295129,HGF,1.1726745,0.25691816,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.10490521,628,596,366,455,434,436,0,293,452
WVLOADHCBXTIJK-YNHQPCIGSA-N,hydrocodone;hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,101450,HGF,1.1688913,0.25620013,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.07022791,269,525,498,456,439,634,0,294,453
SEVCTUCCZYBJER-BSJAROSPSA-N,sofpironium,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,69119,HGF,1.1649905,0.2554598,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.09064099,679,382,466,315,425,497,0,296,454
UZHSEJADLWPNLE-GRGSLBFTSA-N,naloxone,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,11461,HGF,1.1609211,0.25468746,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.053831354,399,491,445,434,473,612,0,298,455
KFQYTPMOWPVWEJ-INIZCTEOSA-N,rotigotine,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,58991,HGF,1.159738,0.2544629,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.14594355,302,548,340,681,149,476,0,299,456
JWNPDZNEKVCWMY-VQHVLOKHSA-N,neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,73688,HGF,1.1581876,0.20811397,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.1571234,182,419,446,678,447,87,0,401,457
OXPLANUPKBHPMS-ZXBNPROVSA-N,ciclesonide,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1C[C@H]1O[C@@H](C3CCCCC3)O[C@]12C(=O)CO,176165,HGF,1.1579119,0.12225622,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.08826037,539,558,585,124,470,475,0,582,458
RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5569,HGF,1.1548598,0.18792976,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.100170344,487,380,632,562,437,143,0,436,459
RJCWBNBKOKFWNY-IDPLTSGASA-N,omaveloxolone,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,43799,HGF,1.14958,0.20675747,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.16866693,72,431,661,333,475,425,0,405,460
PZBCKZWLPGJMAO-UHFFFAOYSA-N,copanlisib,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,123048,HGF,1.148983,0.15158941,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.120599054,687,177,279,570,587,523,0,519,461
QKDRXGFQVGOQKS-CRSSMBPESA-N,sotagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,74524,HGF,1.143385,0.16591266,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.050988648,280,357,165,614,551,428,0,490,462
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,relebactam,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,268988,HGF,1.1422492,0.22480945,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_,0.0455094,624,342,327,433,615,464,0,359,463
KDGFLJKFZUIJMX-UHFFFAOYSA-N,alectinib,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,80943,HGF,1.1389693,0.17115821,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.047139555,518,312,529,531,528,297,0,477,464
YWPHCCPCQOJSGZ-UHFFFAOYSA-N,viloxazine,CCOc1ccccc1OCC1CNCCO1,75261,HGF,1.1379246,0.2503229,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.10443575,174,502,368,605,523,484,0,305,465
OEKWJQXRCDYSHL-FNOIDJSQSA-N,ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,60643,HGF,1.1371801,0.16905284,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.12407898,566,537,420,677,274,165,0,483,466
WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,144245,HGF,1.1315415,0.20391469,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.13568921,640,512,233,639,105,353,0,409,467
DQCKKXVULJGBQN-XFWGSAIBSA-N,naltrexone,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,290761,HGF,1.1305432,0.248922,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.08037558,435,585,409,386,459,631,0,311,468
ASUTZQLVASHGKV-JDFRZJQESA-N,galantamine,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,150306,HGF,1.1294167,0.24870819,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.082113296,346,549,491,529,346,637,0,312,469
OROGSEYTTFOCAN-DNJOTXNNSA-N,codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,150336,HGF,1.1276925,0.24838094,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.08193256,311,582,546,484,385,608,0,313,470
RJKFOVLPORLFTN-LEKSSAKUSA-N,progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19666,HGF,1.1253016,0.18139498,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.10417075,548,308,430,441,335,542,0,456,471
OYTKINVCDFNREN-UHFFFAOYSA-N,amifampridine,Nc1ccncc1N,256404,HGF,1.1237588,0.14637648,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_refined_,0.020392887,452,438,451,408,446,553,0,534,472
NGBFQHCMQULJNZ-UHFFFAOYSA-N,torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,203601,HGF,1.1205025,0.22031575,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.16424358,429,118,499,243,515,410,0,372,473
DHSUYTOATWAVLW-WFVMDLQDSA-N,cilastatin,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,44134,HGF,1.1187553,0.22090904,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_,0.13768005,615,135,229,277,701,544,0,369,474
FABPRXSRWADJSP-MEDUHNTESA-N,moxifloxacin,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,122713,HGF,1.1176974,0.2207334,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_,0.09385747,490,452,520,281,270,571,0,370,475
OZWKMVRBQXNZKK-UHFFFAOYSA-N,ketorolac,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,288712,HGF,1.1174474,0.1898386,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.081015974,238,305,115,233,614,489,0,432,476
BFPYWIDHMRZLRN-SLHNCBLASA-N,ethinyl estradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1604,HGF,1.1162595,0.14585795,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.03044455,458,369,343,604,467,526,0,537,477
JVLBPIPGETUEET-WIXLDOGYSA-O,methylnaltrexone,C[N@+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,177119,HGF,1.1152828,0.24602567,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.089870505,516,571,455,365,398,640,0,317,478
GCKFUYQCUCGESZ-BPIQYHPVSA-N,etonogestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1598,HGF,1.1139597,0.11720375,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.0715085,583,466,673,224,502,568,0,586,479
BQJCRHHNABKAKU-KBQPJGBKSA-N,morphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,101451,HGF,1.1112823,0.24526642,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.073254235,287,604,504,492,479,587,0,319,480
XEDHVZKDSYZQBF-UHFFFAOYSA-N,lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,97320,HGF,1.1089824,0.21928656,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_,0.1388258,607,529,454,591,173,408,0,374,481
XYFPWWZEPKGCCK-GOSISDBHSA-N,ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,6489,HGF,1.10507,0.11377898,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.08694068,407,545,575,556,644,247,0,590,482
IKKXOSBHLYMWAE-QRPMWFLTSA-N,islatravir,C#C[C@]1(CO)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O,1571,HGF,1.1021129,0.24352615,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.05747379,196,439,437,432,550,422,0,320,483
DHMTURDWPRKSOA-RUZDIDTESA-N,lonafarnib,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,241611,HGF,1.0956117,0.17384224,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.100920536,347,508,402,568,215,601,0,471,484
BYBLEWFAAKGYCD-UHFFFAOYSA-N,miconazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,218130,HGF,1.095587,0.24228759,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.095598616,659,475,391,523,302,462,0,321,485
FVTWTVQXNAJTQP-UHFFFAOYSA-N,umeclidinium,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,302772,HGF,1.0942668,0.22120577,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.054665487,520,430,548,413,500,419,0,367,486
BLJRIMJGRPQVNF-JTQLQIEISA-N,timolol,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,22722,HGF,1.0931449,0.23423474,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_,0.093322285,361,447,195,628,403,275,0,344,487
JYTNQNCOQXFQPK-MRXNPFEDSA-N,suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,193724,HGF,1.0911587,0.19755058,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.124566354,212,484,433,527,191,540,0,418,488
XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,136615,HGF,1.0901126,0.20503466,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_refined_,0.09546041,274,233,564,520,509,232,0,408,489
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,dasatinib,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,211035,HGF,1.0894108,0.21459757,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_refined_,0.07049371,254,268,447,599,501,359,0,385,490
IIXWYSCJSQVBQM-LLVKDONJSA-N,lorlatinib,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,174992,HGF,1.0818479,0.113512374,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.054757755,557,474,547,403,616,469,0,592,491
GGCSSNBKKAUURC-UHFFFAOYSA-N,sufentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,49365,HGF,1.0807416,0.21295226,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_refined_,0.16168924,357,647,577,548,139,506,0,388,492
VGYFMXBACGZSIL-MCBHFWOFSA-N,pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,283498,HGF,1.080154,0.142486,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_refined_,0.15809067,438,163,302,361,531,327,0,546,493
ACWZRVQXLIRSDF-UHFFFAOYSA-N,binimetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,224948,HGF,1.072961,0.21147554,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_3_complex_refined_,0.14728694,109,414,684,648,659,120,0,391,494
FJHBVJOVLFPMQE-QFIPXVFZSA-N,irinotecan,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,80099,HGF,1.0659515,0.18924308,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_1_0_complex_refined_,0.17432982,394,551,652,480,258,127,0,434,495
UQCNKQCJZOAFTQ-ISWURRPUSA-N,oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,101449,HGF,1.065538,0.23658454,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.057425,279,490,530,496,472,658,0,339,496
UJLAWZDWDVHWOW-YPMHNXCESA-N,tofacitinib,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,167837,HGF,1.0626438,0.11130479,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.0965628,604,662,458,331,689,270,0,599,497
PQXKDMSYBGKCJA-CVTJIBDQSA-N,lurasidone,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,294784,HGF,1.0620118,0.19295718,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_refined_,0.13832174,555,366,318,295,189,435,0,429,498
MLBVMOWEQCZNCC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30519,HGF,1.0567938,0.08579066,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_refined_,0.079340614,506,625,203,342,480,635,0,626,499
WYQPLTPSGFELIB-JTQPXKBDSA-N,difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,52785,HGF,1.0548468,0.11040851,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.07923023,423,626,607,328,546,383,0,601,500
DMNOVGJWPASQDL-OAQYLSRUSA-N,oliceridine,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,156742,HGF,1.0543177,0.234455,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.13841428,597,619,508,378,261,611,0,342,501
WSEQXVZVJXJVFP-FQEVSTJZSA-N,escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,90261,HGF,1.0531832,0.23423971,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_4_complex_,0.08548655,524,533,470,517,353,651,0,343,502
WSNODXPBBALQOF-VEJSHDCNSA-N,tafluprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,34688,HGF,1.0528324,0.14701669,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_2_complex_,0.09540257,538,192,536,289,545,310,0,528,503
SGEUNORSOZVTOL-CABZTGNLSA-N,inavolisib,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,172274,HGF,1.0510359,0.10997043,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_1_complex_,0.1025822,620,255,452,499,567,466,0,603,504
CMJCXYNUCSMDBY-ZDUSSCGKSA-N,encorafenib,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1,111403,HGF,1.0491025,0.13722114,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-P14210-F1-model_v4_1_0_0_complex_refined_,0.09305911,261,561,644,404,461,431,0,559,505
