drug_id,name,smiles,native_feature_index,lmdb_key,geometry_source,source_record_sha256
QIVUCLWGARAQIO-OLIXTKCUSA-N,atogepant,C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,169905,000463,existing_independent_ETKDG,ed3a459751524615dda4359d5f54bb53aa70342223712200f97f29f26ff5e83f
QKDRXGFQVGOQKS-CRSSMBPESA-N,sotagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,74524,000464,existing_independent_ETKDG,91a2e82537ca2268bc82fcb2b69b11aa7245880b64ad611b0a524bd92d24c2b2
QNZCBYKSOIHPEH-UHFFFAOYSA-N,apixaban,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,140238,000465,existing_independent_ETKDG,229e35f78f1773a2467252bc5daeafd464e5de9f2497cc607108635a1514f6b6
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,43034,000466,existing_independent_ETKDG,a096e8ad5746b6eb7232b1a0139b08afa21a654ecc408d9f24f1cbb21dfb2740
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,240933,000467,existing_independent_ETKDG,a47c446aec5bec641d942d699a4e8cc2c7bbd39ba254e5bc893770c82a947d2f
QRPZBKAMSFHVRW-UHFFFAOYSA-N,fostemsavir,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,157050,000468,existing_independent_ETKDG,a82c82ae692b1a5f145c7b7c1b9b3476955f67b0da438dc3afd038a5d8c4d61b
QTGIAADRBBLJGA-UHFFFAOYSA-N,articaine,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,59423,000469,existing_independent_ETKDG,d482321a5e089d6eed5d5ac78999dca07d8d79a3f7804797cd2ce5e58e904e7a
QTWZICCBKBYHDM-UHFFFAOYSA-N,methylene blue,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,92648,000470,existing_independent_ETKDG,83940a534cde2e209c62a643fa7b2290d422b52555bcaff9d935ff5ad14fc5d3
QUIJNHUBAXPXFS-XLJNKUFUSA-N,bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,158128,000471,existing_independent_ETKDG,769c5c06aaeaad44d0e0638fc163ea88e48683bb15792492d2cd50b88ee0df2f
QXWYKJLNLSIPIN-JGVFFNPUSA-N,droxidopa,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,252698,000472,existing_independent_ETKDG,a91f2b22ab7630dd1f937db9e8f008397abf2929f1532a4c3d39cea7c61133f2
QXWZQTURMXZVHJ-UHFFFAOYSA-N,selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,32697,000473,existing_independent_ETKDG,dffbe68cf65374060b00abec089a2f0544be12304dcd61f76b588ac54a2101f4
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,000474,existing_independent_ETKDG,bc8a9c01d839a2ac7fe408a52c7bca4e9d9bda39db2f964f13ec87c2251e763e
QZFHIXARHDBPBY-UHFFFAOYSA-N,vericiguat,COC(=O)Nc1c(N)nc(-c2nn(Cc3ccccc3F)c3ncc(F)cc23)nc1N,111464,000475,existing_independent_ETKDG,7f2f1e2cbb8da65c03b148e985c0eab1f6b3b197f5cae01b224c7f0c5c413603
QZUDBNBUXVUHMW-UHFFFAOYSA-N,clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,99207,000476,existing_independent_ETKDG,e1df0b062015740b725cbef603679134274cf1ba963dcfdf26054445600402d6
QZZUEBNBZAPZLX-QFIPXVFZSA-N,indacaterol,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,80934,000477,existing_independent_ETKDG,7730581dd03ea94b202534db8eb08c068eb4b09df398e649d58786db588bf5d1
RAPZEAPATHNIPO-UHFFFAOYSA-N,risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,212648,000478,existing_independent_ETKDG,20dfb23766760b193b6e204a48bcef44fbf7568f9044ca10ca5e3fc1b618e715
RBTBFTRPCNLSDE-UHFFFAOYSA-N,methylene blue,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,92664,000479,existing_independent_ETKDG,17f8a6b4c208b97dc84944ad62c8a709d879ea5579945cb9606625efe4f4926b
RDOIQAHITMMDAJ-UHFFFAOYSA-N,loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,88026,000480,existing_independent_ETKDG,74dea31e4304671dfd26080bdc28b9b0aae008951631d08a009f81b85c3cbb61
RENRQMCACQEWFC-UGKGYDQZSA-N,iptacopan,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1,72369,000481,existing_independent_ETKDG,2c24546636a2c5ba716b38776cc12239b9dfd406c317387e1ae2268118deec9c
RGFBRLNVZCCMSV-BIRGHMBHSA-N,ceftaroline fosamil,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,68020,000482,existing_independent_ETKDG,7e4e91ab00f60e9163662a6e56fa32aa99aa08ed3b6af90c67a7b75372c2ff56
RHWKPHLQXYSBKR-BMIGLBTASA-N,dolutegravir,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,167889,000483,existing_independent_ETKDG,8301bf5b0d2cd013881bba7ef84856678043f454bc1c0338673ca3cf6f4264a5
RHXHGRAEPCAFML-UHFFFAOYSA-N,ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,88754,000484,existing_independent_ETKDG,e8817636fa650a6ea6362c765322bd131bc63e3d7c2b2523c1632a4df0d0bde5
RITAVMQDGBJQJZ-FMIVXFBMSA-N,axitinib,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,105219,000485,existing_independent_ETKDG,4004198e5fb5f9f11ce36cd16c7d7fc7c5bb65e660085f5a3a3dde6a97705b09
RJCWBNBKOKFWNY-IDPLTSGASA-N,omaveloxolone,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,43799,000486,existing_independent_ETKDG,30edda2992d65b09e25693929ed89e6c4ac8d848553c4f3d5b31bc89936a0c6d
RJKFOVLPORLFTN-LEKSSAKUSA-N,progesterone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19666,000487,existing_independent_ETKDG,26083251d332b2d56f7f47fc156578db583dc11d3c2dce2adc3e9a5d40600e41
RKEWSXXUOLRFBX-UHFFFAOYSA-N,pimavanserin,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,30983,000488,existing_independent_ETKDG,9f90e20dfce038d5a776201324f2466bad2fbd752444487c9f4dffeffb6f3677
RKUNBYITZUJHSG-SPUOUPEWSA-N,atropine,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,102372,000489,existing_independent_ETKDG,8bfdf1c7cd9d94af7639fd117dd91402ee3e9020e5570da15046160a8e0aedb3
RLAWWYSOJDYHDC-BZSNNMDCSA-N,lisinopril,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,247231,000490,existing_independent_ETKDG,3e9cacd87e1c562985c617b2db514e7864fe626e8f863a7782a531c49cd6409d
RLCLASQCAPXVLM-NSHDSACASA-N,mavacamten,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,38801,000491,existing_independent_ETKDG,8985afad678785cad9fc6b726625367f6b789457ca41aca8cf9c058317f7a577
RMMXLENWKUUMAY-UHFFFAOYSA-N,telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,62047,000492,existing_independent_ETKDG,c1111d1f83b874b7263da4a7f611837d688cf773b2c168f445664f00bee87362
RMRJXGBAOAMLHD-IHFGGWKQSA-N,buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,122222,000493,existing_independent_ETKDG,44e5c8dddc19923e66b26b7fdb7b47ba53978e47141ac293216c07db2e27dab4
RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5569,000494,existing_independent_ETKDG,e503cbaa8012a59a8b49ef5898b44f335b3fc6eda1d58a35477c3e818a83f18e
RRMJMHOQSALEJJ-UHFFFAOYSA-N,lazertinib,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,9200,000495,existing_independent_ETKDG,5505d418caf1b66cd0b1391a4b6eef48298d72c888af7310c7ba8e1e26f3c7f7
RTGDFNSFWBGLEC-SYZQJQIISA-N,mycophenolate mofetil,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,122412,000496,existing_independent_ETKDG,cf039493c967822a17e7c667a967b0f31ceb7c84800b92dd2996d9bf8d4bfb69
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,106466,000497,existing_independent_ETKDG,c453e13a2926cd35a2d767822720b763de5a8621f2abbe2efa7c0811b3edeb8d
RUDATBOHQWOJDD-BSWAIDMHSA-N,chenodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,171096,000498,existing_independent_ETKDG,540f169f4557b52a11d1ff1bce4aea4e697901bd3d01cf8c34efc7918c9a66ab
RUEYEZADQJCKGV-UHFFFAOYSA-N,daprodustat,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,283013,000499,existing_independent_ETKDG,3f6be8981d32b13488f5254197614f04cd7fd2dc03fd0f00818eee9866fa2aa0
RUOKEQAAGRXIBM-GFCCVEGCSA-N,rasagiline,C#CCN[C@@H]1CCc2ccccc21,1113,000500,existing_independent_ETKDG,20a4203aa292d523b2d3183e65e2da10c0a6cc5016da89a38153368cb703800e
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,doxazosin,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,135837,000501,existing_independent_ETKDG,d5e8cf3c7f0d4b940f9df1bd9b3a79ebc4c7b8a78e40c41837757697377ac2b8
RVOLLAQWKVFTGE-UHFFFAOYSA-N,pyridostigmine,CN(C)C(=O)Oc1ccc[n+](C)c1,88379,000502,existing_independent_ETKDG,c4bc174bb945bb19d2d2a6032c14f577ab58b489965b12ee9a46e99375b05ff7
RWTNPBWLLIMQHL-UHFFFAOYSA-N,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,21556,000503,existing_independent_ETKDG,9e0e4ff59b032f27dd28dd5eadab96fbdaeeb0a55e5a5e95103d1d486a7dd950
RYIDHLJADOKWFM-MAODMQOUSA-N,samidorphan,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,243349,000504,existing_independent_ETKDG,2b79cc9eed07d5d50fecba640e4c31ecb24d10ef2d08c5cab731e32ef3d17578
RYMZZMVNJRMUDD-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,50562,000505,existing_independent_ETKDG,ec7fbdaf4ef5ee0111c3b9dfdcdccda8e8bfab7f374435dff32f7144978c69aa
RZEKVGVHFLEQIL-UHFFFAOYSA-N,celecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,192052,000506,existing_independent_ETKDG,47ea03dc912f22f02befeb0d747f07246f558f2e38a513a3642a5cc95982b460
RZVAJINKPMORJF-UHFFFAOYSA-N,acetaminophen,CC(=O)Nc1ccc(O)cc1,17957,000507,existing_independent_ETKDG,a30bfd32ee1332a5491698d98b7b7556ab059bf71eac9ea205c57fb2e93cb1d0
RZVPBGBYGMDSBG-GGAORHGYSA-N,baloxavir marboxil,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O,112325,000508,existing_independent_ETKDG,73d84e0d52040a8786afeb737136e447d160ecc622cc6270170e704260abe5c8
SDEAXTCZPQIFQM-UHFFFAOYSA-N,tucatinib,Cc1cc(Nc2ncnc3ccc(NC4=NC(C)(C)CO4)cc23)ccc1Oc1ccn2ncnc2c1,189473,000509,existing_independent_ETKDG,b94b97979f3ad2b1068666fda3dd937aa21ad0f456618674ce50d0143ca1c243
SDUQYLNIPVEERB-QPPQHZFASA-N,gemcitabine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,256365,000510,existing_independent_ETKDG,537688b014df4ea92b154672fcc3e4e9c3c00aef3d08b51d1988068f83bc9e35
SECKRCOLJRRGGV-UHFFFAOYSA-N,vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,61985,000511,existing_independent_ETKDG,9686d092a2b72bfc9344796aa9192d1c43f31625bd22de2ce585f7241c5b137a
SEVCTUCCZYBJER-BSJAROSPSA-N,sofpironium,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,69119,000512,existing_independent_ETKDG,95692ff6643cec5de095f0de28ad6b88f2ec7455fe469e74b9ac744eb5c85d53
SFLSHLFXELFNJZ-QMMMGPOBSA-N,droxidopa;norepinephrine,NC[C@H](O)c1ccc(O)c(O)c1,247702,000513,existing_independent_ETKDG,7dae0c8ec98f735864ee536d6c889d304408c5f0f47b844f36a994e115e9911e
SFNSLLSYNZWZQG-VQIMIIECSA-N,glasdegib,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,101335,000514,existing_independent_ETKDG,53928e269c6c53001098a4bfd154ffd67644025ae7fd70e1b00b48b71b1fb8d1
SGEGOXDYSFKCPT-UHFFFAOYSA-N,vilazodone,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,237321,000515,existing_independent_ETKDG,ee1f197a8e5501b955b030f5ee17e874b5728ada75eef567ff8a548071aaeabf
SGEUNORSOZVTOL-CABZTGNLSA-N,inavolisib,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O,172274,000516,existing_independent_ETKDG,0b43569919ffa857f122fe48fe629ac26444253a505c76c7083447e925d1ba94
SGUAFYQXFOLMHL-UHFFFAOYSA-N,labetalol,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,39977,000517,existing_independent_ETKDG,ce3a83bfd70768a220db375f585a4be997c3dd9e511e21a76bf2e71b8df47a74
SHGAZHPCJJPHSC-XFYACQKRSA-N,isotretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,46663,000518,existing_independent_ETKDG,265e95cf93285075fa0343846bacffbb49812f436e92ebd482676eb63a105d33
SHGAZHPCJJPHSC-YCNIQYBTSA-N,tretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,46659,000519,existing_independent_ETKDG,496b21f4d348d3fca1adbf765e4eca9ec0e9b50813b7e5b95c0b06e11dd93c44
SIFNOOUKXBRGGB-AREMUKBSSA-N,elacestrant,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,67254,000520,existing_independent_ETKDG,c1554083d45faf75a192e2a243fc3a2a09159dfa660e5e1a7c76ca2a47954fb3
SJVQHLPISAIATJ-ZDUSSCGKSA-N,duvelisib,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,172689,000521,existing_independent_ETKDG,52b1b4c382cebf44b0fb8f6a01473c2f3d915436373c2ec9726c62ec85dc4878
SJZRECIVHVDYJC-UHFFFAOYSA-N,oxybate,O=C(O)CCCO,282513,000522,existing_independent_ETKDG,0bf6a10a8b4debe5d83db4c6a0d46bf2b5aff3ff3c357b96057281835e9a687a
SMOBCLHAZXOKDQ-ZJUUUORDSA-N,relebactam,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,268988,000523,existing_independent_ETKDG,17d39d5e15bd21405775bc20d461ce96bd0092bf43c7865b7d7c8bcda1c77086
SNICXCGAKADSCV-JTQLQIEISA-N,nicotine polacrilex,CN1CCC[C@H]1c1cccnc1,98522,000524,existing_independent_ETKDG,d1af1838df367920a6f3b9d13138265da64bf64793a32b2a5dfdbd63fcdf221c
SNIOPGDIGTZGOP-UHFFFAOYSA-N,nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],298445,000525,existing_independent_ETKDG,3da045f8affc8f892669418d8f3ca45d6d61b75af692619b8010a7bb98068efe
SNPPWIUOZRMYNY-UHFFFAOYSA-N,bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,40786,000526,existing_independent_ETKDG,7618fb5a04a0aa161ac016f864cb3067530aa1dd15f81dfaf2f83f5962bcc32e
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,166590,000527,existing_independent_ETKDG,ef6bf8bd7c448439ba320c6ffaa31f95bb91446abf2718f7d02f198e86637d2e
SOLUWJRYJLAZCX-LYOVBCGYSA-N,bictegravir,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,271069,000528,existing_independent_ETKDG,b0b0e00109b4b322a1761ca11dde1f49c57e844ec9768b093163be9d436058d2
SONNWYBIRXJNDC-VIFPVBQESA-N,phenylephrine,CNC[C@H](O)c1cccc(O)c1,107115,000529,existing_independent_ETKDG,df81f156284b2300cc7507f36f5f112f561f0fe1b6d2f19eb26df7a89d94a2a3
SOYCMDCMZDHQFP-UHFFFAOYSA-N,nepafenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,253714,000530,existing_independent_ETKDG,09bea88eed41c5e325ef4e52314f369da8ed5b0f47e06ac767a7762494772e52
SOYKEARSMXGVTM-UHFFFAOYSA-N,chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,89831,000531,existing_independent_ETKDG,ca6492ddcbe7e1983a2a9174e608d5e651ef5ac6b75f0bc63be5251788dd178d
SPMVMDHWKHCIDT-UHFFFAOYSA-N,tivozanib,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC,136152,000532,existing_independent_ETKDG,b506398eeaf9b695c0950dd79fab47a707d2699b1c592614819b5328dd24746c
STPKWKPURVSAJF-LJEWAXOPSA-N,maralixibat,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,53622,000533,existing_independent_ETKDG,f5b49481d2d0c22eab0ca3931c46bd48af5450a6b09d9cf1a435281465386d3c
STUWGJZDJHPWGZ-LBPRGKRZSA-N,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,210722,000534,existing_independent_ETKDG,10d46c5bb31f0ee94b5912ade242a54037df47c6d84f401f6393c137abc99a60
STZYTFJPGGDRJD-NHUWBDDWSA-N,retapamulin,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,12422,000535,existing_independent_ETKDG,a74238b1108299f90702d76bb9ecaed240ffa6ac4afa381531258c185abbbe42
SUBDBMMJDZJVOS-DEOSSOPVSA-N,esomeprazole,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,148610,000536,existing_independent_ETKDG,3c37076a547832c381ec86a6ebec6c0097a590070e5b61a68fc169a7271bdda3
SUBDBMMJDZJVOS-UHFFFAOYSA-N,omeprazole,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,148609,000537,existing_independent_ETKDG,f2011d04da6088e54cc1ce669650a00f554388959aecd70f823f2eb716a7cd13
SUDAHWBOROXANE-SECBINFHSA-N,mirdametinib,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,274486,000538,existing_independent_ETKDG,a6f3e140660c0cd7c24f04150fe000980d6016dd75fa1f4797514012b183d654
SUJUHGSWHZTSEU-FYBSXPHGSA-N,tipranavir,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,60824,000539,existing_independent_ETKDG,55c18798fe179a200fe5cbbec6451ce4d48662cb299925e135165fb32d475ff0
TTWJBBZEZQICBI-UHFFFAOYSA-N,metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,63703,000540,existing_independent_ETKDG,188d5ec0879458c867ab44b101f04e9479c812e7e18a6b6b9379987b2ac6f9f7
TTZHDVOVKQGIBA-IQWMDFIBSA-N,sofosbuvir,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,34787,000541,existing_independent_ETKDG,e5003cd7c55c92f27b429e232439e6e3b17a2e558bf9269417db1474d1918881
TXEIIPDJKFWEEC-UHFFFAOYSA-N,tafamidis,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,285527,000542,existing_independent_ETKDG,c9faa8d83eda4976776db24b2cf1101d58ee9d6dd64d7bc5f95b2019a9368455
TYZROVQLWOKYKF-ZDUSSCGKSA-N,linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,16748,000543,existing_independent_ETKDG,92ad55d898f91c34cfd72331a88c60f284e95f3e82ffa1b658906d376b2bc83b
TZFNLOMSOLWIDK-JTQLQIEISA-N,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,169977,000544,existing_independent_ETKDG,ac45172ea0072dbb69b761a67dd546c56b51a20b34c773cae25e331cbea49a25
UBPYILGKFZZVDX-UHFFFAOYSA-N,bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,129968,000545,existing_independent_ETKDG,734e7a2f41ae4a33e1d8c7645fe474921576ecae96f7fd2ca6d975210b17ff09
UBQNRHZMVUUOMG-UHFFFAOYSA-N,zonisamide,NS(=O)(=O)Cc1noc2ccccc12,248630,000546,existing_independent_ETKDG,d2bbd627083ce8a30412089a5316f0bf31b46fb5ddbda876aa2cc1927e3fd1eb
UBZPNQRBUOBBLN-PWRODBHTSA-N,serdexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)[O-])c1,113065,000547,existing_independent_ETKDG,eddf8494a0d51d8d9dfefd813d9e23310aee4f56ea074b778bab00a59c3ce6ff
UCFGDBYHRUNTLO-QHCPKHFHSA-N,topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,77866,000548,existing_independent_ETKDG,20211794ec744a011bf5643bdbb7b5e8ca4bb8790aaf37e91556ccd2f65b0da0
UCJGJABZCDBEDK-UHFFFAOYSA-N,bazedoxifene,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,178041,000549,existing_independent_ETKDG,d55bc6684aa5c75df7db8098b6f4a2749b1219550c2f6cb278ae9e23515cb184
UCTWMZQNUQWSLP-VIFPVBQESA-N,epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,107114,000550,existing_independent_ETKDG,79cfb8bd90dac3c55e19aa98969990ea3f82df987b92664a226159cb1b68bf0e
UEJJHQNACJXSKW-UHFFFAOYSA-N,thalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,290410,000551,existing_independent_ETKDG,49451212764a641ec6580d8e9f9c1229a69df1e3bd8ddeaf2328fb41e57ef365
UFSKUSARDNFIRC-UHFFFAOYSA-N,lumacaftor,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,196977,000552,existing_independent_ETKDG,59160cb794aa13276152b503d3cde8627dd225f1dafd282cfd320573c54acb4a
UGJMXCAKCUNAIE-UHFFFAOYSA-N,gabapentin,NCC1(CC(=O)O)CCCCC1,246897,000553,existing_independent_ETKDG,3c1b8a379da31fbf9c26b9a2f6222489550e29d940fee498827548f1d496c1ba
UHSKFQJFRQCDBE-UHFFFAOYSA-N,ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,58867,000554,existing_independent_ETKDG,86137588218502db77d03166668e1c52ae7ed9a1d00a3ef786a43c421736d900
UHTHHESEBZOYNR-UHFFFAOYSA-N,vandetanib,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,133267,000555,existing_independent_ETKDG,b6279ac9a8b31c57a9d472863ca5d418c85eb379b333a6847e7a4e084118fb82
UIAGMCDKSXEBJQ-UHFFFAOYSA-N,nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,118121,000556,existing_independent_ETKDG,9d56761f4cc520337e821aa6d39b98b9b3427f2a0ec0961de5c96ae4af47e13c
