pair_id,ligand_inchikey,target_chembl_id,gene_symbol,label,binary_label,source_rows,sources,endpoints,relations,min_nM,max_nM,has_grey,has_unresolved,positive_record_ids,negative_record_ids,endpoint_group,refresh_covered,existing_ChEMBL37_numeric_pair,local_training_exact_pair,local_training_connectivity_pair,local_training_drug_seen,local_training_target_seen,drug_names,known_relation_excluded,known_training,known_chembl37,novelty_pass,identity_scope_pass,chemistry_policy_pass,independent_validation_rank_score,biomaster_independent_borda_score,ensemble_drug_to_target_logit,old_drug_leakage_safe_score_v10,dtiam_probability,rank_SPR_current,rank_contract_primary,rank_neural_full_fit,rank_graph_ranker,rank_DTIAM_comparator,scored,refresh_endpoint_covered
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL4247,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL4247,ALK,POSITIVE,1.0,1,BindingDB_202609,Kd,=,690.0,690.0,False,False,36208,,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-1.0600084447099365,0.793733681462141,-2.6614668,0.3302516107110613,0.8888248,38.0,40.0,126.0,102.0,82.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1163124,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL1163124,MAP3K13,POSITIVE,1.0,1,BindingDB_202609,Kd,=,480.0,480.0,False,False,36227,,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-3.018980958436248,0.5443864229765013,-3.4404993,0.3512586036555135,0.81224203,257.0,154.0,185.0,89.0,205.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL2842,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL2842,MTOR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36231,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-1.8494854921621608,0.4177545691906005,-4.1407003,0.0930896301354705,0.61625123,85.0,239.0,248.0,349.0,336.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL3130,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL3130,PIK3CD,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36233,Kd_Ki,True,False,False,False,True,True,bosutinib,False,False,False,True,True,True,-1.8150792426010784,0.8328981723237598,-2.7795181,0.656175975771592,0.8598626,81.0,33.0,131.0,19.0,125.0,True,True
UBPYILGKFZZVDX-UHFFFAOYSA-N__CHEMBL1844,UBPYILGKFZZVDX-UHFFFAOYSA-N,CHEMBL1844,CSF1R,POSITIVE,1.0,1,BindingDB_202609,Kd,=,380.0,380.0,False,False,36241,,Kd_Ki,True,False,False,False,True,True,bosutinib,True,False,False,False,True,True,-0.8591888486412195,0.8838120104438643,2.6027071,0.5254000308904171,0.94706523,31.0,23.0,16.0,36.0,8.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL4247,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL4247,ALK,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,36260;43654;168713,Kd_Ki,True,True,False,False,True,True,gefitinib,True,False,False,False,True,True,-2.284227252817393,0.7493472584856397,-2.9575365,0.5139677163823269,0.6111685,60.0,53.0,41.0,105.0,72.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL1163124,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL1163124,MAP3K13,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36279,Kd_Ki,True,False,False,False,True,True,gefitinib,False,False,False,True,True,True,-4.956301603426559,0.2774151436031331,-5.656189,0.3553098850482603,0.21895918,334.0,329.0,269.0,179.0,322.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2842,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL2842,MTOR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36283,Kd_Ki,True,False,False,False,True,True,gefitinib,True,False,False,False,True,True,-2.958446402641318,0.5,-5.383965,0.3228561170448752,0.16076162,123.0,181.0,230.0,196.0,375.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL3130,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL3130,PIK3CD,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36285,Kd_Ki,True,False,False,False,True,True,gefitinib,False,False,False,True,True,True,-3.586082669998582,0.6227154046997389,-4.822254,0.8044815730948532,0.4896487,228.0,102.0,169.0,13.0,132.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL5311,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL5311,ACVRL1,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,36408;44410;168715,Kd_Ki,True,True,False,False,True,True,gefitinib,True,False,False,False,True,True,-3.57381496559223,0.4556135770234987,-5.7888703,0.4002159717499021,0.3256651,222.0,219.0,285.0,151.0,240.0,True,True
XGALLCVXEZPNRQ-UHFFFAOYSA-N__CHEMBL2527,XGALLCVXEZPNRQ-UHFFFAOYSA-N,CHEMBL2527,CHEK2,POSITIVE,1.0,1,BindingDB_202609,Kd,=,800.0,800.0,False,False,36421,,Kd_Ki,True,False,False,False,True,True,gefitinib,True,False,False,False,True,True,-4.2163650257708944,0.4281984334203655,-6.075817,0.5984232420220621,0.19544463,302.0,238.0,310.0,80.0,348.0,True,True
BCFGMOOMADDAQU-UHFFFAOYSA-N__CHEMBL5311,BCFGMOOMADDAQU-UHFFFAOYSA-N,CHEMBL5311,ACVRL1,WEAK_NEGATIVE,0.0,3,BindingDB_202609;ChEMBL37_existing,Kd,>,10000.0,10000.0,False,False,,36493;44413;118067,Kd_Ki,True,True,False,False,True,True,lapatinib,True,False,False,False,True,False,-2.1314643095480417,0.4399477806788512,-6.940415,0.1956776538025373,0.6428813,92.0,229.0,364.0,306.0,286.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2959,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL2959,ITK,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36546,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.7177122205036128,0.7806788511749347,-2.8401072,0.6663010488621416,0.9382991,134.0,39.0,114.0,25.0,60.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3145,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3145,PIK3CB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36561,Kd_Ki,True,False,False,False,True,True,nilotinib,False,False,False,True,True,True,-1.503076250746997,0.3172323759791122,-3.881075,0.0621964747212195,0.90884656,114.0,314.0,202.0,379.0,159.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1991,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL1991,IKBKB,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36579,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.4078417672883052,0.6866840731070496,-5.363271,0.4918362817463945,0.9153461,106.0,71.0,320.0,100.0,131.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4895,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL4895,AXL,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36583,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.9068725139517133,0.3328981723237598,-1.9091877,0.1837651560938454,0.86933887,152.0,304.0,63.0,318.0,241.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3629,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3629,CSNK2A1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36591,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.7114552741978215,0.4530026109660574,-3.383711,0.2504841563934686,0.7274418,133.0,224.0,162.0,282.0,324.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5838,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL5838,ERBB3,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36594,Kd_Ki,True,False,False,False,True,True,nilotinib,False,False,False,True,True,True,-2.1055865691285094,0.2467362924281984,-1.4734093,0.0929507035288491,0.9261782,178.0,337.0,46.0,366.0,86.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL1868,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL1868,FLT1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36596,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.0714749399939945,0.6932114882506528,0.6605211,0.4297692903933506,0.94943523,81.0,68.0,16.0,143.0,28.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL279,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL279,KDR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36601,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-0.0273550008991029,0.9386422976501304,-0.7297168,0.8339714453727252,0.9229339,50.0,7.0,28.0,3.0,98.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2873,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL2873,MAP3K10,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36607,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-3.4645814684285106,0.1801566579634465,-3.9152381,0.1641538497394532,0.8676341,292.0,365.0,209.0,327.0,246.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL2534,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL2534,PDPK1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36615,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.872551141131696,0.6553524804177546,-5.044901,0.4929716541756846,0.9310566,147.0,80.0,299.0,98.0,76.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3267,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3267,PIK3CG,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36618,Kd_Ki,True,False,False,False,True,True,nilotinib,False,False,False,True,True,True,-2.1509656192787565,0.1984334203655352,-3.9869244,0.0554839927933132,0.8867632,183.0,356.0,217.0,380.0,214.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3961,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3961,MAPK11,POSITIVE,1.0,3,BindingDB_202609;ChEMBL37_existing;HiQBind_v3,Kd,=,36.0,3743.0,True,False,36629;79603,,Kd_Ki,True,True,False,False,True,True,nilotinib,True,False,True,False,True,True,-1.5006742787528264,0.6331592689295039,0.85132426,0.4566707551191724,0.94812715,113.0,96.0,15.0,127.0,33.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL5568,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL5568,ROS1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36638,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.7643198157665785,0.3446475195822454,-1.7971662,0.1860906376843063,0.9369184,138.0,296.0,55.0,317.0,63.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL3983,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL3983,TTK,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36648,Kd_Ki,True,False,False,False,True,True,nilotinib,False,False,False,True,True,True,-2.234017690028357,0.183420365535248,-5.765283,0.0435581141484327,0.81089085,194.0,364.0,345.0,382.0,289.0,True,True
HHZIURLSWUIHRB-UHFFFAOYSA-N__CHEMBL4225,HHZIURLSWUIHRB-UHFFFAOYSA-N,CHEMBL4225,CLK2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Kd,>,10000.0,10000.0,False,False,,36672,Kd_Ki,True,False,False,False,True,True,nilotinib,True,False,False,False,True,True,-1.2922893643828968,0.4621409921671018,-5.3452125,0.2182765344401654,0.89707404,95.0,216.0,319.0,296.0,190.0,True,True
NUKYPUAOHBNCPY-UHFFFAOYSA-N__CHEMBL1801,NUKYPUAOHBNCPY-UHFFFAOYSA-N,CHEMBL1801,PLG,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,2000000.0,2000000.0,False,False,,37297,Kd_Ki,True,False,False,False,True,True,dalfampridine,False,False,False,True,True,False,-4.5656557037439685,0.3302872062663185,-6.1128993,0.0937640152775497,0.050402366,119.0,304.0,201.0,327.0,231.0,True,True
NUKYPUAOHBNCPY-UHFFFAOYSA-N__CHEMBL204,NUKYPUAOHBNCPY-UHFFFAOYSA-N,CHEMBL204,F2,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,>,2000000.0,2000000.0,False,False,,37298,Kd_Ki,True,False,False,False,True,True,dalfampridine,False,False,False,True,True,False,-4.709461877530914,0.622715404699739,-5.352427,0.3339300570218314,0.075037904,156.0,104.0,127.0,93.0,90.0,True,True
DWZAEMINVBZMHQ-UHFFFAOYSA-N__CHEMBL3142,DWZAEMINVBZMHQ-UHFFFAOYSA-N,CHEMBL3142,PRKDC,WEAK_NEGATIVE,0.0,2,BindingDB_202609;ChEMBL37_existing,Kd,>,30000.0,30000.0,False,False,,38259;126528,Kd_Ki,True,True,False,False,True,True,gedatolisib,True,False,False,False,True,True,-1.924903906934723,0.926892950391645,2.467275,0.8303494884202801,0.72072417,48.0,9.0,6.0,6.0,55.0,True,True
AQHHHDLHHXJYJD-UHFFFAOYSA-N__CHEMBL4302,AQHHHDLHHXJYJD-UHFFFAOYSA-N,CHEMBL4302,ABCB1,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,=,48000.0,170000.0,False,False,,40119;40125,Kd_Ki,True,False,False,False,True,True,propranolol,False,False,False,False,True,True,-2.4420657529292336,0.5509138381201044,-2.4908278,0.6988523834926745,0.12530091,7.0,165.0,15.0,305.0,102.0,True,True
IUBSYMUCCVWXPE-UHFFFAOYSA-N__CHEMBL4302,IUBSYMUCCVWXPE-UHFFFAOYSA-N,CHEMBL4302,ABCB1,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,200000.0,200000.0,False,False,,40123,Kd_Ki,True,False,False,False,True,True,metoprolol,False,False,False,False,True,True,-3.604588670203489,0.6945169712793734,-3.085558,0.7491687406728905,0.10951943,49.0,67.0,121.0,121.0,149.0,True,True
BQSJTQLCZDPROO-UHFFFAOYSA-N__CHEMBL1929,BQSJTQLCZDPROO-UHFFFAOYSA-N,CHEMBL1929,XDH,POSITIVE,1.0,8,BindingDB_202609;ChEMBL37_existing,Ki,=,0.1,3.1,False,False,42397;56446;56447;61582;120362;120364;120365;120370,,Kd_Ki,True,True,False,False,True,True,febuxostat,True,False,True,False,True,True,3.2977489820180814,0.9817232375979112,8.410888,0.64894568883084,0.9593273,1.0,2.0,1.0,15.0,1.0,True,True
UBQNRHZMVUUOMG-UHFFFAOYSA-N__CHEMBL2039,UBQNRHZMVUUOMG-UHFFFAOYSA-N,CHEMBL2039,MAOB,WEAK_NEGATIVE,0.0,8,BindingDB_202609;ChEMBL37_existing;HiQBind_v3,Ki,=,3100.0,30800.0,True,False,,62280;157804,Kd_Ki,True,True,False,False,True,True,zonisamide,True,False,True,False,True,True,-3.4515593453748417,0.5809399477806788,0.12352916,0.6255881138902092,0.14367086,72.0,133.0,8.0,209.0,71.0,True,True
OPXLLQIJSORQAM-UHFFFAOYSA-N__CHEMBL267,OPXLLQIJSORQAM-UHFFFAOYSA-N,CHEMBL267,SRC,WEAK_NEGATIVE,0.0,2,BindingDB_202609;ChEMBL37_existing,Ki,>,10000.0,10000.0,False,False,,45991;148755,Kd_Ki,True,True,False,False,True,True,mebendazole,False,False,False,True,True,True,-2.445565739000553,0.5156657963446475,2.2200348,0.6423876548841041,0.48037612,33.0,176.0,54.0,327.0,80.0,True,True
BYBLEWFAAKGYCD-UHFFFAOYSA-N__CHEMBL4302,BYBLEWFAAKGYCD-UHFFFAOYSA-N,CHEMBL4302,ABCB1,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,=,26360.0,55500.0,False,False,,46243;46246,Kd_Ki,True,False,False,False,True,True,miconazole,False,False,False,False,True,True,-3.5516283620775835,0.5861618798955615,-2.029769,0.73835194219385,0.1585683,141.0,133.0,138.0,150.0,315.0,True,True
VNFPBHJOKIVQEB-UHFFFAOYSA-N__CHEMBL4302,VNFPBHJOKIVQEB-UHFFFAOYSA-N,CHEMBL4302,ABCB1,WEAK_NEGATIVE,0.0,2,BindingDB_202609,Ki,=,29920.0,44000.0,False,False,,46245;46247,Kd_Ki,True,False,False,False,True,True,clotrimazole,False,False,False,False,True,True,-3.906713820586583,0.5274151436031331,-3.7481663,0.7477858913198041,0.16804908,178.0,169.0,213.0,175.0,278.0,True,True
XUFQPHANEAPEMJ-UHFFFAOYSA-N__CHEMBL1641348,XUFQPHANEAPEMJ-UHFFFAOYSA-N,CHEMBL1641348,SLC22A8,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,300000.0,300000.0,False,False,,46267,Kd_Ki,True,False,False,False,True,True,famotidine,False,False,False,False,True,True,-3.984808258599624,0.2584856396866841,-4.4188366,0.764276447272413,0.19101045,268.0,331.0,322.0,309.0,358.0,True,True
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641348,DBABZHXKTCFAPX-UHFFFAOYSA-N,CHEMBL1641348,SLC22A8,WEAK_NEGATIVE,0.0,3,BindingDB_202609,Ki,=,4410.0,29800.0,True,False,,47964,Kd_Ki,True,True,False,False,True,True,probenecid,True,False,True,False,True,True,-3.566991371192512,0.5809399477806789,-7.7439632,0.3535272502742057,0.09156338,169.0,139.0,377.0,171.0,239.0,True,True
DBABZHXKTCFAPX-UHFFFAOYSA-N__CHEMBL1641347,DBABZHXKTCFAPX-UHFFFAOYSA-N,CHEMBL1641347,SLC22A6,WEAK_NEGATIVE,0.0,3,BindingDB_202609,Ki,=,4300.0,12100.0,True,False,,47955,Kd_Ki,True,True,False,False,True,True,probenecid,True,False,False,False,True,True,-6.163209105950925,0.779373368146214,-8.513927,0.5705984759373068,0.09852186,378.0,28.0,384.0,29.0,216.0,True,True
DKYWVDODHFEZIM-UHFFFAOYSA-N__CHEMBL1641348,DKYWVDODHFEZIM-UHFFFAOYSA-N,CHEMBL1641348,SLC22A8,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,1160000.0,1160000.0,False,False,,47962,Kd_Ki,True,False,False,False,True,True,ketoprofen,False,False,False,False,True,True,-5.710734895878852,0.248041775456919,-2.941796,0.4721202676448218,0.09845306,348.0,343.0,189.0,199.0,115.0,True,True
HEFNNWSXXWATRW-UHFFFAOYSA-N__CHEMBL1641348,HEFNNWSXXWATRW-UHFFFAOYSA-N,CHEMBL1641348,SLC22A8,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,1170000.0,1170000.0,False,False,,47963,Kd_Ki,True,False,False,False,True,True,ibuprofen,False,False,False,False,True,True,-5.679018206522119,0.3838120104438642,-5.056564,0.600187019828352,0.09238571,340.0,272.0,262.0,105.0,118.0,True,True
GDLBFKVLRPITMI-UHFFFAOYSA-N__CHEMBL1744525,GDLBFKVLRPITMI-UHFFFAOYSA-N,CHEMBL1744525,NAMPT,WEAK_NEGATIVE,0.0,3,BindingDB_202609;HiQBind_v3,Kd,=,230000.0,230000.0,False,False,,49281;87253;87254,Kd_Ki,True,False,False,False,True,True,diazoxide,True,False,False,False,True,True,-3.983695915844882,0.1566579634464752,-3.4911194,0.1826910847387193,0.13959844,282.0,360.0,163.0,315.0,291.0,True,True
VERWOWGGCGHDQE-UHFFFAOYSA-N__CHEMBL4247,VERWOWGGCGHDQE-UHFFFAOYSA-N,CHEMBL4247,ALK,POSITIVE,1.0,4,BindingDB_202609;ChEMBL37_existing,Kd;Ki,=,1.3,3700.0,True,False,49357;162193,,Kd_Ki,True,True,False,False,True,True,ceritinib,True,False,True,False,True,False,4.8180653893315775,0.9973890339425588,6.6960735,0.8267293809316228,0.97632563,2.0,1.0,1.0,3.0,2.0,True,True
XUFQPHANEAPEMJ-UHFFFAOYSA-N__CHEMBL205,XUFQPHANEAPEMJ-UHFFFAOYSA-N,CHEMBL205,CA2,POSITIVE,1.0,2,BindingDB_202609;ChEMBL37_existing,Ki,=,57.9,58.0,False,False,50449;170365,,Kd_Ki,True,True,False,False,True,True,famotidine,True,False,True,False,True,True,-2.4630553110878983,0.706266318537859,2.9862874,0.8846958629559541,0.8594591,27.0,70.0,5.0,142.0,16.0,True,True
ZBNZXTGUTAYRHI-UHFFFAOYSA-N__CHEMBL1808,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,CHEMBL1808,ACE,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,715000.0,715000.0,False,False,,52087,Kd_Ki,True,False,False,False,True,True,dasatinib,False,False,False,False,True,True,-3.049216080990821,0.2049608355091383,-5.381813,0.4156684205987866,0.4265825,289.0,346.0,341.0,287.0,376.0,True,True
UZWDCWONPYILKI-UHFFFAOYSA-N__CHEMBL2292,UZWDCWONPYILKI-UHFFFAOYSA-N,CHEMBL2292,DYRK1A,POSITIVE,1.0,5,BindingDB_202609;ChEMBL37_existing,Kd;Ki,<;=,3.3,204.0,False,False,54110;62464;161711;161778;161792,,Kd_Ki,True,True,False,False,True,True,abemaciclib,True,False,True,False,True,True,-2.171003092612209,0.7989556135770235,2.3604376,0.4339781089830958,0.89454436,54.0,22.0,14.0,60.0,160.0,True,True
GPXBXXGIAQBQNI-UHFFFAOYSA-N__CHEMBL5145,GPXBXXGIAQBQNI-UHFFFAOYSA-N,CHEMBL5145,BRAF,POSITIVE,1.0,8,BindingDB_202609;ChEMBL37_existing;HiQBind_v3,Kd,=,10.0,3386.0,True,False,54319;54320;63805;81530;88827;88828;129482,,Kd_Ki,True,True,False,False,True,True,vemurafenib,True,False,True,False,True,True,1.4519266913896258,0.8733681462140992,5.290941,0.4405936328465704,0.8946558,2.0,15.0,1.0,97.0,107.0,True,True
WOSKHXYHFSIKNG-UHFFFAOYSA-N__CHEMBL261,WOSKHXYHFSIKNG-UHFFFAOYSA-N,CHEMBL261,CA1,WEAK_NEGATIVE,0.0,2,BindingDB_202609;ChEMBL37_existing,Ki,>,10000.0,10000.0,False,False,,54381;167642,Kd_Ki,True,True,False,False,True,True,lenvatinib,False,False,False,True,True,True,-2.0498693091083453,0.3433420365535248,-4.5316377,0.0444424984957096,0.5875886,137.0,288.0,332.0,314.0,359.0,True,True
POGQSBRIGCQNEG-UHFFFAOYSA-N__CHEMBL205,POGQSBRIGCQNEG-UHFFFAOYSA-N,CHEMBL205,CA2,WEAK_NEGATIVE,0.0,2,BindingDB_202609;ChEMBL37_existing,Ki,>,10000.0,10000.0,False,False,,54382;149869,Kd_Ki,True,True,False,False,False,True,rufinamide,False,False,False,True,True,True,-2.495614821567674,0.7885117493472584,1.4830594,0.6661933140157545,0.42890826,94.0,30.0,140.0,56.0,43.0,True,True
POGQSBRIGCQNEG-UHFFFAOYSA-N__CHEMBL261,POGQSBRIGCQNEG-UHFFFAOYSA-N,CHEMBL261,CA1,WEAK_NEGATIVE,0.0,2,BindingDB_202609;ChEMBL37_existing,Ki,>,10000.0,10000.0,False,False,,54386;149868,Kd_Ki,True,True,False,False,False,True,rufinamide,False,False,False,True,True,True,-2.08934957660966,0.5704960835509139,2.3024912,0.2861508643001489,0.2350033,47.0,137.0,100.0,257.0,95.0,True,True
WOSKHXYHFSIKNG-UHFFFAOYSA-N__CHEMBL205,WOSKHXYHFSIKNG-UHFFFAOYSA-N,CHEMBL205,CA2,WEAK_NEGATIVE,0.0,2,BindingDB_202609;ChEMBL37_existing,Ki,>,10000.0,10000.0,False,False,,54388;167643,Kd_Ki,True,True,False,False,True,True,lenvatinib,False,False,False,True,True,True,-2.2034941674851107,0.695822454308094,-2.968907,0.5400311243621665,0.703466,154.0,79.0,232.0,24.0,335.0,True,True
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL205,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL205,CA2,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Ki,>,10000.0,10000.0,False,False,,54495;64348;143844;143978,Kd_Ki,True,True,False,False,True,True,sorafenib,False,False,False,True,True,True,0.1780094407323626,0.933420365535248,-3.1714773,0.5197932868057877,0.6929867,18.0,16.0,89.0,29.0,260.0,True,True
MLDQJTXFUGDVEO-UHFFFAOYSA-N__CHEMBL261,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CHEMBL261,CA1,WEAK_NEGATIVE,0.0,4,BindingDB_202609;ChEMBL37_existing,Ki,>,10000.0,10000.0,False,False,,54499;64346;143843;143977,Kd_Ki,True,True,False,False,True,True,sorafenib,False,False,False,True,True,True,-2.9074302323816394,0.1436031331592689,-4.395038,0.0712479324120726,0.42559657,265.0,371.0,148.0,330.0,355.0,True,True
DCOPUUMXTXDBNB-UHFFFAOYSA-N__CHEMBL202,DCOPUUMXTXDBNB-UHFFFAOYSA-N,CHEMBL202,DHFR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,160000.0,160000.0,False,False,,56706,Kd_Ki,True,False,False,False,True,True,diclofenac,False,False,False,False,True,True,-3.840510380709607,0.2943864229765013,-2.5510912,0.4018163903057559,0.14226584,247.0,316.0,147.0,240.0,251.0,True,True
HEFNNWSXXWATRW-UHFFFAOYSA-N__CHEMBL202,HEFNNWSXXWATRW-UHFFFAOYSA-N,CHEMBL202,DHFR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,560000.0,560000.0,False,False,,56707,Kd_Ki,True,False,False,False,True,True,ibuprofen,False,False,False,False,True,True,-4.192758235249903,0.3485639686684073,-3.812769,0.3778790544244156,0.07761046,157.0,297.0,155.0,286.0,170.0,True,True
XZWYZXLIPXDOLR-UHFFFAOYSA-N__CHEMBL202,XZWYZXLIPXDOLR-UHFFFAOYSA-N,CHEMBL202,DHFR,WEAK_NEGATIVE,0.0,1,BindingDB_202609,Ki,=,18000000.0,18000000.0,False,False,,56710,Kd_Ki,True,False,False,False,True,True,metformin,False,False,False,False,True,True,-4.7191296475769535,0.2865535248041775,-5.0249934,0.4662949040644614,0.07758865,233.0,316.0,291.0,277.0,232.0,True,True
