target_id,model_a,model_b,k,expected_overlap,overlap_fraction,chance_fraction
CHEMBL1930,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1930,nesso,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1930,nesso,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL1930,probematch,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL1930,biomaster,drugclip,50,3.0,0.06,0.06954102920723226
CHEMBL1930,biomaster,dtiam,50,4.0,0.08,0.06954102920723226
CHEMBL1930,biomaster,conplex,50,4.0,0.08,0.06954102920723226
CHEMBL1930,biomaster,nesso,50,5.0,0.1,0.06954102920723226
CHEMBL1930,biomaster,probematch,50,7.0,0.14,0.06954102920723226
CHEMBL1930,biomaster,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL1930,drugclip,dtiam,50,0.0,0.0,0.06954102920723226
CHEMBL1930,drugclip,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL1930,drugclip,nesso,50,7.0,0.14,0.06954102920723226
CHEMBL1930,drugclip,probematch,50,1.0,0.02,0.06954102920723226
CHEMBL1930,drugclip,dtbind,50,9.0,0.18,0.06954102920723226
CHEMBL1930,dtiam,conplex,50,6.0,0.12,0.06954102920723226
CHEMBL1930,dtiam,nesso,50,4.0,0.08,0.06954102920723226
CHEMBL1930,dtiam,probematch,50,3.0,0.06,0.06954102920723226
CHEMBL1930,dtiam,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL1930,conplex,nesso,50,5.0,0.1,0.06954102920723226
CHEMBL1930,conplex,probematch,50,1.0,0.02,0.06954102920723226
CHEMBL1930,conplex,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL1930,nesso,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL1930,nesso,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL1930,probematch,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL1930,biomaster,drugclip,100,26.0,0.26,0.13908205841446453
CHEMBL1930,biomaster,dtiam,100,9.0,0.09,0.13908205841446453
CHEMBL1930,biomaster,conplex,100,14.0,0.14,0.13908205841446453
CHEMBL1930,biomaster,nesso,100,16.0,0.16,0.13908205841446453
CHEMBL1930,biomaster,probematch,100,14.0,0.14,0.13908205841446453
CHEMBL1930,biomaster,dtbind,100,19.0,0.19,0.13908205841446453
CHEMBL1930,drugclip,dtiam,100,5.0,0.05,0.13908205841446453
CHEMBL1930,drugclip,conplex,100,18.0,0.18,0.13908205841446453
CHEMBL1930,drugclip,nesso,100,24.0,0.24,0.13908205841446453
CHEMBL1930,drugclip,probematch,100,17.0,0.17,0.13908205841446453
CHEMBL1930,drugclip,dtbind,100,32.0,0.32,0.13908205841446453
CHEMBL1930,dtiam,conplex,100,13.0,0.13,0.13908205841446453
CHEMBL1930,dtiam,nesso,100,15.0,0.15,0.13908205841446453
CHEMBL1930,dtiam,probematch,100,13.0,0.13,0.13908205841446453
CHEMBL1930,dtiam,dtbind,100,8.0,0.08,0.13908205841446453
CHEMBL1930,conplex,nesso,100,21.0,0.21,0.13908205841446453
CHEMBL1930,conplex,probematch,100,9.0,0.09,0.13908205841446453
CHEMBL1930,conplex,dtbind,100,1.0,0.01,0.13908205841446453
CHEMBL1930,nesso,probematch,100,15.0,0.15,0.13908205841446453
CHEMBL1930,nesso,dtbind,100,16.0,0.16,0.13908205841446453
CHEMBL1930,probematch,dtbind,100,23.0,0.23,0.13908205841446453
CHEMBL1952,biomaster,drugclip,10,0.0,0.0,0.013908205841446454
CHEMBL1952,biomaster,dtiam,10,1.0,0.1,0.013908205841446454
CHEMBL1952,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL1952,biomaster,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL1952,biomaster,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1952,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1952,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL1952,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL1952,drugclip,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL1952,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1952,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1952,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL1952,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL1952,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1952,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1952,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL1952,conplex,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL1952,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1952,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1952,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1952,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1952,biomaster,drugclip,20,3.0,0.15,0.027816411682892908
CHEMBL1952,biomaster,dtiam,20,1.0,0.05,0.027816411682892908
CHEMBL1952,biomaster,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL1952,biomaster,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL1952,biomaster,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1952,biomaster,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1952,drugclip,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL1952,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL1952,drugclip,nesso,20,4.0,0.2,0.027816411682892908
CHEMBL1952,drugclip,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1952,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1952,dtiam,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL1952,dtiam,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL1952,dtiam,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1952,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1952,conplex,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL1952,conplex,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL1952,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1952,nesso,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1952,nesso,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1952,probematch,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL1952,biomaster,drugclip,50,9.0,0.18,0.06954102920723226
CHEMBL1952,biomaster,dtiam,50,6.0,0.12,0.06954102920723226
CHEMBL1952,biomaster,conplex,50,6.0,0.12,0.06954102920723226
CHEMBL1952,biomaster,nesso,50,8.0,0.16,0.06954102920723226
CHEMBL1952,biomaster,probematch,50,1.0,0.02,0.06954102920723226
CHEMBL1952,biomaster,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL1952,drugclip,dtiam,50,1.0,0.02,0.06954102920723226
CHEMBL1952,drugclip,conplex,50,2.0,0.04,0.06954102920723226
CHEMBL1952,drugclip,nesso,50,7.0,0.14,0.06954102920723226
CHEMBL1952,drugclip,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL1952,drugclip,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL1952,dtiam,conplex,50,1.0,0.02,0.06954102920723226
CHEMBL1952,dtiam,nesso,50,3.0,0.06,0.06954102920723226
CHEMBL1952,dtiam,probematch,50,6.0,0.12,0.06954102920723226
CHEMBL1952,dtiam,dtbind,50,1.0,0.02,0.06954102920723226
CHEMBL1952,conplex,nesso,50,5.0,0.1,0.06954102920723226
CHEMBL1952,conplex,probematch,50,3.0,0.06,0.06954102920723226
CHEMBL1952,conplex,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL1952,nesso,probematch,50,3.0,0.06,0.06954102920723226
CHEMBL1952,nesso,dtbind,50,5.0,0.1,0.06954102920723226
CHEMBL1952,probematch,dtbind,50,10.0,0.2,0.06954102920723226
CHEMBL1952,biomaster,drugclip,100,22.0,0.22,0.13908205841446453
CHEMBL1952,biomaster,dtiam,100,10.0,0.1,0.13908205841446453
CHEMBL1952,biomaster,conplex,100,17.0,0.17,0.13908205841446453
CHEMBL1952,biomaster,nesso,100,24.0,0.24,0.13908205841446453
CHEMBL1952,biomaster,probematch,100,12.0,0.12,0.13908205841446453
CHEMBL1952,biomaster,dtbind,100,29.0,0.29,0.13908205841446453
CHEMBL1952,drugclip,dtiam,100,9.0,0.09,0.13908205841446453
CHEMBL1952,drugclip,conplex,100,14.0,0.14,0.13908205841446453
CHEMBL1952,drugclip,nesso,100,39.0,0.39,0.13908205841446453
CHEMBL1952,drugclip,probematch,100,18.0,0.18,0.13908205841446453
CHEMBL1952,drugclip,dtbind,100,21.0,0.21,0.13908205841446453
CHEMBL1952,dtiam,conplex,100,12.0,0.12,0.13908205841446453
CHEMBL1952,dtiam,nesso,100,7.0,0.07,0.13908205841446453
CHEMBL1952,dtiam,probematch,100,15.0,0.15,0.13908205841446453
CHEMBL1952,dtiam,dtbind,100,14.0,0.14,0.13908205841446453
CHEMBL1952,conplex,nesso,100,12.0,0.12,0.13908205841446453
CHEMBL1952,conplex,probematch,100,10.0,0.1,0.13908205841446453
CHEMBL1952,conplex,dtbind,100,6.0,0.06,0.13908205841446453
CHEMBL1952,nesso,probematch,100,19.0,0.19,0.13908205841446453
CHEMBL1952,nesso,dtbind,100,29.0,0.29,0.13908205841446453
CHEMBL1952,probematch,dtbind,100,32.0,0.32,0.13908205841446453
CHEMBL1977,biomaster,drugclip,10,2.0,0.2,0.013908205841446454
CHEMBL1977,biomaster,dtiam,10,1.0,0.1,0.013908205841446454
CHEMBL1977,biomaster,conplex,10,6.5,0.65,0.013908205841446454
CHEMBL1977,biomaster,nesso,10,7.0,0.7,0.013908205841446454
CHEMBL1977,biomaster,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL1977,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1977,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL1977,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL1977,drugclip,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL1977,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1977,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1977,dtiam,conplex,10,1.0,0.1,0.013908205841446454
CHEMBL1977,dtiam,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL1977,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1977,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1977,conplex,nesso,10,7.5,0.75,0.013908205841446454
CHEMBL1977,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1977,conplex,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL1977,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1977,nesso,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL1977,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1977,biomaster,drugclip,20,4.0,0.2,0.027816411682892908
CHEMBL1977,biomaster,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL1977,biomaster,conplex,20,9.0,0.45,0.027816411682892908
CHEMBL1977,biomaster,nesso,20,10.0,0.5,0.027816411682892908
CHEMBL1977,biomaster,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL1977,biomaster,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL1977,drugclip,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL1977,drugclip,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL1977,drugclip,nesso,20,4.0,0.2,0.027816411682892908
CHEMBL1977,drugclip,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL1977,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1977,dtiam,conplex,20,2.0,0.1,0.027816411682892908
CHEMBL1977,dtiam,nesso,20,2.0,0.1,0.027816411682892908
CHEMBL1977,dtiam,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1977,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1977,conplex,nesso,20,9.0,0.45,0.027816411682892908
CHEMBL1977,conplex,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1977,conplex,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL1977,nesso,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1977,nesso,dtbind,20,2.0,0.1,0.027816411682892908
CHEMBL1977,probematch,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL1977,biomaster,drugclip,50,14.0,0.28,0.06954102920723226
CHEMBL1977,biomaster,dtiam,50,6.0,0.12,0.06954102920723226
CHEMBL1977,biomaster,conplex,50,20.0,0.4,0.06954102920723226
CHEMBL1977,biomaster,nesso,50,17.0,0.34,0.06954102920723226
CHEMBL1977,biomaster,probematch,50,6.0,0.12,0.06954102920723226
CHEMBL1977,biomaster,dtbind,50,12.0,0.24,0.06954102920723226
CHEMBL1977,drugclip,dtiam,50,6.0,0.12,0.06954102920723226
CHEMBL1977,drugclip,conplex,50,8.0,0.16,0.06954102920723226
CHEMBL1977,drugclip,nesso,50,7.0,0.14,0.06954102920723226
CHEMBL1977,drugclip,probematch,50,7.0,0.14,0.06954102920723226
CHEMBL1977,drugclip,dtbind,50,9.0,0.18,0.06954102920723226
CHEMBL1977,dtiam,conplex,50,6.0,0.12,0.06954102920723226
CHEMBL1977,dtiam,nesso,50,4.0,0.08,0.06954102920723226
CHEMBL1977,dtiam,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL1977,dtiam,dtbind,50,4.0,0.08,0.06954102920723226
CHEMBL1977,conplex,nesso,50,16.0,0.32,0.06954102920723226
CHEMBL1977,conplex,probematch,50,9.0,0.18,0.06954102920723226
CHEMBL1977,conplex,dtbind,50,12.0,0.24,0.06954102920723226
CHEMBL1977,nesso,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL1977,nesso,dtbind,50,7.0,0.14,0.06954102920723226
CHEMBL1977,probematch,dtbind,50,10.0,0.2,0.06954102920723226
CHEMBL1977,biomaster,drugclip,100,36.0,0.36,0.13908205841446453
CHEMBL1977,biomaster,dtiam,100,17.0,0.17,0.13908205841446453
CHEMBL1977,biomaster,conplex,100,35.0,0.35,0.13908205841446453
CHEMBL1977,biomaster,nesso,100,35.0,0.35,0.13908205841446453
CHEMBL1977,biomaster,probematch,100,22.0,0.22,0.13908205841446453
CHEMBL1977,biomaster,dtbind,100,29.0,0.29,0.13908205841446453
CHEMBL1977,drugclip,dtiam,100,12.0,0.12,0.13908205841446453
CHEMBL1977,drugclip,conplex,100,21.0,0.21,0.13908205841446453
CHEMBL1977,drugclip,nesso,100,23.0,0.23,0.13908205841446453
CHEMBL1977,drugclip,probematch,100,17.0,0.17,0.13908205841446453
CHEMBL1977,drugclip,dtbind,100,24.0,0.24,0.13908205841446453
CHEMBL1977,dtiam,conplex,100,23.0,0.23,0.13908205841446453
CHEMBL1977,dtiam,nesso,100,19.0,0.19,0.13908205841446453
CHEMBL1977,dtiam,probematch,100,22.0,0.22,0.13908205841446453
CHEMBL1977,dtiam,dtbind,100,20.0,0.2,0.13908205841446453
CHEMBL1977,conplex,nesso,100,38.0,0.38,0.13908205841446453
CHEMBL1977,conplex,probematch,100,30.0,0.3,0.13908205841446453
CHEMBL1977,conplex,dtbind,100,36.0,0.36,0.13908205841446453
CHEMBL1977,nesso,probematch,100,23.0,0.23,0.13908205841446453
CHEMBL1977,nesso,dtbind,100,26.0,0.26,0.13908205841446453
CHEMBL1977,probematch,dtbind,100,28.0,0.28,0.13908205841446453
CHEMBL1997,biomaster,drugclip,10,0.0,0.0,0.013908205841446454
CHEMBL1997,biomaster,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL1997,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL1997,biomaster,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL1997,biomaster,probematch,10,1.0,0.1,0.013908205841446454
CHEMBL1997,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1997,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL1997,drugclip,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL1997,drugclip,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL1997,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1997,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1997,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL1997,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL1997,dtiam,probematch,10,2.0,0.2,0.013908205841446454
CHEMBL1997,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1997,conplex,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL1997,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1997,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1997,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL1997,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1997,probematch,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL1997,biomaster,drugclip,20,1.0,0.05,0.027816411682892908
CHEMBL1997,biomaster,dtiam,20,0.0,0.0,0.027816411682892908
CHEMBL1997,biomaster,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL1997,biomaster,nesso,20,2.0,0.1,0.027816411682892908
CHEMBL1997,biomaster,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL1997,biomaster,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1997,drugclip,dtiam,20,2.0,0.1,0.027816411682892908
CHEMBL1997,drugclip,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL1997,drugclip,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL1997,drugclip,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL1997,drugclip,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL1997,dtiam,conplex,20,0.0,0.0,0.027816411682892908
CHEMBL1997,dtiam,nesso,20,0.0,0.0,0.027816411682892908
CHEMBL1997,dtiam,probematch,20,5.0,0.25,0.027816411682892908
CHEMBL1997,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1997,conplex,nesso,20,1.0,0.05,0.027816411682892908
CHEMBL1997,conplex,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1997,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL1997,nesso,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL1997,nesso,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL1997,probematch,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL1997,biomaster,drugclip,50,5.0,0.1,0.06954102920723226
CHEMBL1997,biomaster,dtiam,50,3.0,0.06,0.06954102920723226
CHEMBL1997,biomaster,conplex,50,3.0,0.06,0.06954102920723226
CHEMBL1997,biomaster,nesso,50,4.0,0.08,0.06954102920723226
CHEMBL1997,biomaster,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL1997,biomaster,dtbind,50,6.0,0.12,0.06954102920723226
CHEMBL1997,drugclip,dtiam,50,11.0,0.22,0.06954102920723226
CHEMBL1997,drugclip,conplex,50,1.0,0.02,0.06954102920723226
CHEMBL1997,drugclip,nesso,50,1.0,0.02,0.06954102920723226
CHEMBL1997,drugclip,probematch,50,14.0,0.28,0.06954102920723226
CHEMBL1997,drugclip,dtbind,50,3.0,0.06,0.06954102920723226
CHEMBL1997,dtiam,conplex,50,4.0,0.08,0.06954102920723226
CHEMBL1997,dtiam,nesso,50,1.0,0.02,0.06954102920723226
CHEMBL1997,dtiam,probematch,50,13.0,0.26,0.06954102920723226
CHEMBL1997,dtiam,dtbind,50,1.0,0.02,0.06954102920723226
CHEMBL1997,conplex,nesso,50,3.0,0.06,0.06954102920723226
CHEMBL1997,conplex,probematch,50,1.0,0.02,0.06954102920723226
CHEMBL1997,conplex,dtbind,50,1.0,0.02,0.06954102920723226
CHEMBL1997,nesso,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL1997,nesso,dtbind,50,8.0,0.16,0.06954102920723226
CHEMBL1997,probematch,dtbind,50,2.0,0.04,0.06954102920723226
CHEMBL1997,biomaster,drugclip,100,15.0,0.15,0.13908205841446453
CHEMBL1997,biomaster,dtiam,100,14.0,0.14,0.13908205841446453
CHEMBL1997,biomaster,conplex,100,17.0,0.17,0.13908205841446453
CHEMBL1997,biomaster,nesso,100,28.0,0.28,0.13908205841446453
CHEMBL1997,biomaster,probematch,100,12.0,0.12,0.13908205841446453
CHEMBL1997,biomaster,dtbind,100,16.0,0.16,0.13908205841446453
CHEMBL1997,drugclip,dtiam,100,22.0,0.22,0.13908205841446453
CHEMBL1997,drugclip,conplex,100,11.0,0.11,0.13908205841446453
CHEMBL1997,drugclip,nesso,100,9.0,0.09,0.13908205841446453
CHEMBL1997,drugclip,probematch,100,30.0,0.3,0.13908205841446453
CHEMBL1997,drugclip,dtbind,100,11.0,0.11,0.13908205841446453
CHEMBL1997,dtiam,conplex,100,17.0,0.17,0.13908205841446453
CHEMBL1997,dtiam,nesso,100,7.0,0.07,0.13908205841446453
CHEMBL1997,dtiam,probematch,100,33.0,0.33,0.13908205841446453
CHEMBL1997,dtiam,dtbind,100,12.0,0.12,0.13908205841446453
CHEMBL1997,conplex,nesso,100,13.0,0.13,0.13908205841446453
CHEMBL1997,conplex,probematch,100,6.0,0.06,0.13908205841446453
CHEMBL1997,conplex,dtbind,100,8.0,0.08,0.13908205841446453
CHEMBL1997,nesso,probematch,100,9.0,0.09,0.13908205841446453
CHEMBL1997,nesso,dtbind,100,29.0,0.29,0.13908205841446453
CHEMBL1997,probematch,dtbind,100,13.0,0.13,0.13908205841446453
CHEMBL2007625,biomaster,drugclip,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,biomaster,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,biomaster,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,biomaster,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL2007625,biomaster,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,biomaster,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,drugclip,dtiam,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,drugclip,conplex,10,1.0,0.1,0.013908205841446454
CHEMBL2007625,drugclip,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,drugclip,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,drugclip,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,dtiam,conplex,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,dtiam,nesso,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,dtiam,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,dtiam,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,conplex,nesso,10,1.0,0.1,0.013908205841446454
CHEMBL2007625,conplex,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,conplex,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,nesso,probematch,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,nesso,dtbind,10,0.0,0.0,0.013908205841446454
CHEMBL2007625,probematch,dtbind,10,1.0,0.1,0.013908205841446454
CHEMBL2007625,biomaster,drugclip,20,3.0,0.15,0.027816411682892908
CHEMBL2007625,biomaster,dtiam,20,1.0,0.05,0.027816411682892908
CHEMBL2007625,biomaster,conplex,20,2.0,0.1,0.027816411682892908
CHEMBL2007625,biomaster,nesso,20,4.0,0.2,0.027816411682892908
CHEMBL2007625,biomaster,probematch,20,0.0,0.0,0.027816411682892908
CHEMBL2007625,biomaster,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2007625,drugclip,dtiam,20,1.0,0.05,0.027816411682892908
CHEMBL2007625,drugclip,conplex,20,4.0,0.2,0.027816411682892908
CHEMBL2007625,drugclip,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL2007625,drugclip,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2007625,drugclip,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2007625,dtiam,conplex,20,1.0,0.05,0.027816411682892908
CHEMBL2007625,dtiam,nesso,20,3.0,0.15,0.027816411682892908
CHEMBL2007625,dtiam,probematch,20,2.0,0.1,0.027816411682892908
CHEMBL2007625,dtiam,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2007625,conplex,nesso,20,2.0,0.1,0.027816411682892908
CHEMBL2007625,conplex,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2007625,conplex,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2007625,nesso,probematch,20,1.0,0.05,0.027816411682892908
CHEMBL2007625,nesso,dtbind,20,0.0,0.0,0.027816411682892908
CHEMBL2007625,probematch,dtbind,20,1.0,0.05,0.027816411682892908
CHEMBL2007625,biomaster,drugclip,50,8.0,0.16,0.06954102920723226
CHEMBL2007625,biomaster,dtiam,50,3.0,0.06,0.06954102920723226
CHEMBL2007625,biomaster,conplex,50,4.0,0.08,0.06954102920723226
CHEMBL2007625,biomaster,nesso,50,6.0,0.12,0.06954102920723226
CHEMBL2007625,biomaster,probematch,50,2.0,0.04,0.06954102920723226
CHEMBL2007625,biomaster,dtbind,50,1.0,0.02,0.06954102920723226
CHEMBL2007625,drugclip,dtiam,50,4.0,0.08,0.06954102920723226
CHEMBL2007625,drugclip,conplex,50,5.0,0.1,0.06954102920723226
CHEMBL2007625,drugclip,nesso,50,8.0,0.16,0.06954102920723226
CHEMBL2007625,drugclip,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL2007625,drugclip,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL2007625,dtiam,conplex,50,1.0,0.02,0.06954102920723226
CHEMBL2007625,dtiam,nesso,50,10.0,0.2,0.06954102920723226
CHEMBL2007625,dtiam,probematch,50,4.0,0.08,0.06954102920723226
CHEMBL2007625,dtiam,dtbind,50,1.0,0.02,0.06954102920723226
CHEMBL2007625,conplex,nesso,50,6.0,0.12,0.06954102920723226
CHEMBL2007625,conplex,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL2007625,conplex,dtbind,50,12.0,0.24,0.06954102920723226
CHEMBL2007625,nesso,probematch,50,5.0,0.1,0.06954102920723226
CHEMBL2007625,nesso,dtbind,50,0.0,0.0,0.06954102920723226
CHEMBL2007625,probematch,dtbind,50,9.0,0.18,0.06954102920723226
CHEMBL2007625,biomaster,drugclip,100,29.0,0.29,0.13908205841446453
CHEMBL2007625,biomaster,dtiam,100,15.0,0.15,0.13908205841446453
CHEMBL2007625,biomaster,conplex,100,14.0,0.14,0.13908205841446453
CHEMBL2007625,biomaster,nesso,100,19.0,0.19,0.13908205841446453
CHEMBL2007625,biomaster,probematch,100,6.0,0.06,0.13908205841446453
CHEMBL2007625,biomaster,dtbind,100,13.0,0.13,0.13908205841446453
CHEMBL2007625,drugclip,dtiam,100,22.0,0.22,0.13908205841446453
CHEMBL2007625,drugclip,conplex,100,17.0,0.17,0.13908205841446453
CHEMBL2007625,drugclip,nesso,100,30.0,0.3,0.13908205841446453
CHEMBL2007625,drugclip,probematch,100,17.0,0.17,0.13908205841446453
